panel_id,endpoint_id,protocol_id,analysis_id,representation,perturbation_scope,metric_output_id,ag_state,oc_state,ag,oc,ag_sst,ag_sse_pooled,ag_sse_separate,ag_r2_pooled,ag_r2_separate,delta_ag,delta_oc,cluster_count,condition_count,historical_ag_lower,historical_ag_upper,historical_oc_lower,historical_oc_upper,historical_raw_p_ag,historical_raw_p_oc,bootstrap_ag_lower,bootstrap_ag_upper,bootstrap_oc_lower,bootstrap_oc_upper,bootstrap_delta_ag_lower,bootstrap_delta_ag_upper,bootstrap_delta_oc_lower,bootstrap_delta_oc_upper,raw_p_ag,raw_p_oc,p_for_adjustment_ag,p_for_adjustment_oc,adjusted_p_ag,adjusted_p_oc,family_id_ag,family_id_oc,family_size_ag,family_size_oc,holm_rank_ag,holm_rank_oc,failed_sst_draw_count
d2_5_a,d2_5,a,common_grid_no_axis,common_grid,no_axis,wasserstein_1_cm1,complete,complete,0.07651696308599899,0.8149305555555554,25.57677297777778,12.985116892291042,11.028059898491444,0.4923082398403785,0.5688252029263776,0.10964208375216054,0.11163194444444446,30,24,,,,,,,0.05957273973852999,0.10283074367884805,0.7743012152777778,0.8457508680555554,0.07041780705383792,0.14705045957263044,0.06753472222222223,0.15815972222222216,9.99990000099999e-05,5.999940000599994e-05,9.99990000099999e-05,5.999940000599994e-05,0.0033999660003399966,0.0022199778002219978,w1_axis_primary_66,w1_axis_primary_66,66,66,35,30,0
d2_5_a,d2_5,a,common_grid_no_axis,common_grid,no_axis,is_like_structure_to_noise,complete,complete,0.17139334425516586,0.18020833333333333,25.57677297777778,25.57537559944367,21.19168694352718,5.463466150801288e-05,0.17144797891667385,0.014765702582993673,-0.5230902777777776,30,24,,,,,,,0.13856709846537602,0.21404517247929059,0.1568576388888889,0.21242187499999995,-0.008974804041359506,0.034519546663407244,-0.5484375,-0.483146701388889,0.15589844101558983,9.99990000099999e-06,0.15589844101558983,9.99990000099999e-06,1.0,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,559,142,0
d2_5_a,d2_5,a,common_grid_no_axis,common_grid,no_axis,precision,complete,complete,0.48649658049635186,0.3276041666666666,25.57677297777778,23.90483151669254,11.461818922872155,0.06536952345543734,0.5518661039517891,-0.3003375336581923,-0.37569444444444433,30,24,,,,,,,0.41144643933726144,0.5937502230125816,0.2897547743055556,0.36857638888888883,-0.3709319458681343,-0.256175022354433,-0.40190972222222227,-0.33384982638888894,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,146,147,0
d2_5_a,d2_5,a,common_grid_no_axis,common_grid,no_axis,recall,complete,complete,0.4690965369368,0.34288194444444453,25.57677297777778,22.984369639495526,10.986394009601245,0.10135771782212899,0.5704542547589289,-0.28293749009864044,-0.3604166666666664,30,24,,,,,,,0.38888270874655406,0.5749964129746291,0.30824218749999993,0.3786545138888889,-0.3509964834247316,-0.2378930015746454,-0.3838585069444445,-0.32534288194444444,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,148,149,0
d2_5_a,d2_5,a,common_grid_no_axis,common_grid,no_axis,f1,complete,complete,0.47527732002907447,0.33645833333333325,25.57677297777778,23.263388798207714,11.10732868233744,0.09044863406263304,0.5657259540917076,-0.28911827319091493,-0.36684027777777767,30,24,,,,,,,0.4011865140997608,0.5835857893530766,0.3008637152777777,0.37379340277777773,-0.35462853120279253,-0.2474870502555778,-0.39115017361111115,-0.3291623263888889,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,140,141,0
d2_5_a,d2_5,a,common_grid_no_axis,common_grid,no_axis,artifact_peak_ratio,complete,complete,0.48649658049635186,0.3276041666666666,25.57677297777778,23.90483151669254,11.461818922872155,0.06536952345543734,0.5518661039517891,-0.3003375336581923,-0.37569444444444433,30,24,,,,,,,0.41144643933726144,0.5937502230125816,0.2897547743055556,0.36857638888888883,-0.3709319458681343,-0.256175022354433,-0.40190972222222227,-0.33384982638888894,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,138,139,0
d2_5_a,d2_5,a,common_grid_no_axis,common_grid,no_axis,missing_peak_ratio,complete,complete,0.4690965369368,0.34288194444444453,25.57677297777778,22.984369639495526,10.986394009601245,0.10135771782212899,0.5704542547589289,-0.28293749009864044,-0.3604166666666664,30,24,,,,,,,0.38888270874655406,0.5749964129746291,0.30824218749999993,0.3786545138888889,-0.3509964834247316,-0.2378930015746454,-0.3838585069444445,-0.32534288194444444,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,144,145,0
d2_5_b,d2_5,b,native_all5,native,all5,mse,complete,complete,0.1403274719754123,0.8020312500000001,48.286418080000004,22.65071518735119,15.874804207436947,0.5309091854810204,0.6712366574564326,0.0,0.0,30,40,0.1178287246167197,0.16969051032282645,0.7527330729166665,0.8434928385416668,,,0.11790833268545904,0.1700277448186865,0.7520045572916666,0.8422669270833334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,rmse,complete,complete,0.1407258377063015,0.8018489583333334,48.286418080000004,22.612040454095713,15.816893819951009,0.5317101298209256,0.6724359675272271,-0.0003983657308892219,-0.00018229166666672292,30,40,0.11818283055880073,0.1700480888236202,0.7524739583333334,0.8433880208333335,0.7423225767742323,0.6296237037629624,0.1181459846540168,0.1705990200551505,0.7516790364583333,0.8422916666666665,-0.002531290082415761,7.469171341570431e-05,-0.0007552083333333293,0.00044270833333334334,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,mae,complete,complete,0.14397228485996066,0.8015624999999998,48.286418080000004,22.721116425444116,15.7692104867632,0.5294511929255095,0.6734234777854701,-0.0036448128845483763,-0.0004687500000002398,30,40,0.12205165692681019,0.1742734561901125,0.7529069010416668,0.8426907552083333,0.13433865661343386,0.7130028699713002,0.12293034243770151,0.17523760076528785,0.7519518229166667,0.8405839843749998,-0.014589762615278057,-3.31171390667425e-05,-0.0027089843750000013,0.0019270833333333388,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,sam,complete,complete,0.13721435681106922,0.8005729166666667,48.286418080000004,23.284182306258728,16.658592506701144,0.5177902351820352,0.6550045919931043,0.0031131151643430666,-0.0014583333333333393,30,40,0.11764357502970157,0.17004482767253154,0.7509368489583336,0.8422141927083334,0.4953950460495395,0.2881371186288137,0.1166492431231669,0.16992588349536114,0.7508964843749999,0.8413391927083335,-0.009096436510258736,0.009698463405797268,-0.003958333333333332,0.001016276041666666,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,pearson_r,complete,complete,0.1391248700773135,0.8002083333333333,48.286418080000004,23.108217123644415,16.390375481765574,0.5214344314096944,0.6605593014870079,0.0012026018980987874,-0.001822916666666785,30,40,0.11738175874758203,0.16701375232818974,0.7506243489583333,0.8414596354166667,0.6774232257677423,0.3053469465305347,0.11650503116634907,0.16840242431140512,0.7508255208333331,0.8405501302083332,-0.0027256805427087775,0.006647847531494484,-0.004921875000000012,0.001510416666666655,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,nmse,complete,complete,0.13403702212395432,0.800546875,48.286418080000004,23.361926108661805,16.889758420186336,0.5161801799015985,0.6502172020255528,0.006290449851457963,-0.0014843750000000933,30,40,0.11081343525174671,0.16024513186950443,0.750779296875,0.8424049479166666,0.09701902980970191,0.0031899681003189967,0.10986450657085092,0.16121397744984287,0.7500130208333333,0.8414088541666667,0.0009600591071864735,0.016049762793131313,-0.0025260416666666565,-0.0005722656250000009,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,wasserstein_1_cm1,complete,complete,0.20989283465050015,0.7366406249999998,48.286418080000004,26.93118722625811,16.79621406032775,0.44226164836581916,0.6521544830163193,-0.06956536267508787,-0.06539062500000026,30,40,0.17917002349284328,0.2554323154946662,0.7012408854166666,0.7654186197916666,0.0002899971000289997,9.99990000099999e-06,0.1784006588442319,0.2574122993818753,0.7006451822916666,0.7656263020833335,-0.09817681331101122,-0.05005117318174315,-0.08130208333333333,-0.047108723958333334,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,is_like_structure_to_noise,complete,complete,0.4253839446839741,0.37328125,48.286418080000004,43.988686541579014,23.448419544049045,0.08900497716149891,0.514388921845473,-0.2850564727085618,-0.4287500000000001,30,40,0.35031463072761837,0.5015995613826008,0.35905859375,0.38742447916666656,7.999920000799993e-05,9.99990000099999e-06,0.3475611566598536,0.49959046279175157,0.3585625,0.38672265625,-0.3494357681110549,-0.216913179202023,-0.46898632812499996,-0.37731119791666673,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,precision,complete,complete,0.3840817258570806,0.6676041666666668,48.286418080000004,34.56101807129237,16.015087279669423,0.28424970321815257,0.6683314290752331,-0.24375425388166833,-0.1344270833333333,30,40,0.34301558712736213,0.4402457358526505,0.6288736979166667,0.7007096354166668,9.99990000099999e-06,9.99990000099999e-06,0.341989913850445,0.4431044331390191,0.6286438802083334,0.7001347656249999,-0.28846906470910877,-0.21091863936757144,-0.14979296875,-0.11744596354166667,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,recall,complete,complete,0.3885156130364344,0.67234375,48.286418080000004,34.27752406668078,15.517496744996013,0.29012079525363754,0.6786364082900719,-0.2481881410610221,-0.12968750000000007,30,40,0.35408418498179645,0.44186113493303564,0.6335358072916667,0.7063320312499999,9.99990000099999e-06,9.99990000099999e-06,0.35300109803657437,0.44284873155287896,0.6334055989583334,0.7043769531249999,-0.29047753707660784,-0.2219057671326235,-0.1440638020833333,-0.11439713541666666,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,f1,complete,complete,0.3826736126325487,0.6719270833333332,48.286418080000004,34.157430551444435,15.679492503685216,0.2926079028091696,0.6752815154417182,-0.2423461406571364,-0.1301041666666669,30,40,0.34503115808754514,0.4353767295545234,0.6329069010416666,0.7059121093749998,9.99990000099999e-06,9.99990000099999e-06,0.34345028240809744,0.4372035162765183,0.6326035156250002,0.7044290364583334,-0.2838332503399404,-0.2123525794518677,-0.144583984375,-0.11413932291666666,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,artifact_peak_ratio,complete,complete,0.3840817258570806,0.6676041666666668,48.286418080000004,34.56101807129237,16.015087279669423,0.28424970321815257,0.6683314290752331,-0.24375425388166833,-0.1344270833333333,30,40,0.34301558712736213,0.4402457358526505,0.6288736979166667,0.7007096354166668,9.99990000099999e-06,9.99990000099999e-06,0.341989913850445,0.4431044331390191,0.6286438802083334,0.7001347656249999,-0.28846906470910877,-0.21091863936757144,-0.14979296875,-0.11744596354166667,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_all5,native,all5,missing_peak_ratio,complete,complete,0.3885156130364344,0.67234375,48.286418080000004,34.27752406668078,15.517496744996013,0.29012079525363754,0.6786364082900719,-0.2481881410610221,-0.12968750000000007,30,40,0.35408418498179645,0.44186113493303564,0.6335358072916667,0.7063320312499999,9.99990000099999e-06,9.99990000099999e-06,0.35300109803657437,0.44284873155287896,0.6334055989583334,0.7043769531249999,-0.29047753707660784,-0.2219057671326235,-0.1440638020833333,-0.11439713541666666,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,mse,complete,complete,0.2251320390346908,0.6942708333333332,29.81736555,21.75759026235119,15.044745957436945,0.270304741514926,0.4954367805496168,0.0,0.0,30,24,,,,,,,0.178627321489611,0.28876619433184436,0.6749978298611111,0.7120724826388888,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,rmse,complete,complete,0.22577715485480593,0.6936631944444444,29.81736555,21.718915529095714,14.986835569951008,0.2716017955149055,0.49737895036971136,-0.0006451158201151164,-0.0006076388888888173,30,24,,,,,,,0.17928891637914066,0.28876778046253876,0.6736111111111113,0.7119791666666667,-0.004069204560089114,0.00012238743692731497,-0.00251736111111112,0.0014756944444444197,0.7423425765742343,0.6311636883631163,0.7423425765742343,0.6311636883631163,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,687,661,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,mae,complete,complete,0.23103447057149265,0.6927083333333333,29.81736555,21.827991500444114,14.9391522367632,0.2679436597495075,0.49897813032100025,-0.005902431536801839,-0.0015624999999999112,30,24,,,,,,,0.1876586640379826,0.2945019990665626,0.6730902777777779,0.7106792534722223,-0.023831927806482727,-5.712635579243665e-05,-0.009029947916666657,0.006423611111111113,0.13590864091359087,0.7124928750712493,0.13590864091359087,0.7124928750712493,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,550,683,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,sam,complete,complete,0.22009064192988648,0.6894097222222223,29.81736555,22.391057381258726,15.828534256701143,0.24905983582916758,0.46915047775905394,0.005041397104804335,-0.004861111111110872,30,24,,,,,,,0.17727703394724825,0.29080623970635266,0.6684852430555556,0.7086805555555556,-0.01547918166433423,0.01486836720901002,-0.013194444444444457,0.0033875868055555395,0.4927350726492735,0.28861711382886174,0.4927350726492735,0.28861711382886174,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,634,600,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,pearson_r,complete,complete,0.22318453840999508,0.6881944444444443,29.81736555,22.215092198644413,15.560317231765573,0.25496126874815694,0.47814580715815214,0.0019475006246957305,-0.0060763888888888395,30,24,,,,,,,0.17681874937859868,0.2862022860598553,0.6687500000000001,0.7063389756944445,-0.004405667004370384,0.010585700711520119,-0.016406250000000015,0.005034722222222224,0.6775332246677533,0.30698693013069867,0.6775332246677533,0.30698693013069867,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,672,605,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,nmse,complete,complete,0.21494524735017936,0.6893229166666666,29.81736555,22.468801183661803,16.059700170186336,0.24645250278786612,0.4613977501380455,0.010186791684511448,-0.0049479166666666075,30,24,,,,,,,0.16620674587875958,0.2785078349274125,0.6691840277777779,0.707814670138889,0.0016015843693560732,0.025272993377738088,-0.008420138888888892,-0.0019075520833333368,0.0979590204097959,0.002949970500294997,0.0979590204097959,0.002949970500294997,1.0,0.8554914450855491,other_metrics_secondary_726,other_metrics_secondary_726,726,726,536,437,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,wasserstein_1_cm1,complete,complete,0.3176545032454394,0.5732638888888889,29.81736555,25.446985316319694,15.975364874446765,0.1465716421644201,0.4642261454098595,-0.09252246421074861,-0.12100694444444426,30,24,,,,,,,0.25020868429848525,0.4226835213783884,0.5433094618055556,0.6038216145833333,-0.14620759506970435,-0.060800423830751,-0.1573849826388889,-0.0816818576388889,0.0005799942000579994,9.99990000099999e-06,0.0005799942000579994,9.99990000099999e-06,0.013749862501374985,0.0006599934000659994,w1_axis_primary_66,w1_axis_primary_66,66,66,44,10,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,is_like_structure_to_noise,complete,complete,0.21690397155017538,0.396875,29.81736555,29.085866303007425,22.618361294049045,0.024532658519611505,0.24143663006978688,0.008228067484515433,-0.2973958333333332,30,24,,,,,,,0.1632048401159016,0.28495321793243156,0.36371527777777785,0.42926215277777774,-0.01310268932418134,0.036731903952239596,-0.33047092013888885,-0.26301866319444445,0.5112948870511295,9.99990000099999e-06,0.5112948870511295,9.99990000099999e-06,1.0,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,641,179,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,precision,complete,complete,0.3191884759290536,0.5661458333333333,29.81736555,24.7064618805308,15.189102414406833,0.1714069494469206,0.4905954253759742,-0.09405643689436277,-0.12812499999999982,30,24,,,,,,,0.2615547269899512,0.40681917709262644,0.52638671875,0.6037391493055555,-0.152287207670262,-0.05839792668200604,-0.16623697916666666,-0.08905815972222228,0.00021999780002199978,9.99990000099999e-06,0.00021999780002199978,9.99990000099999e-06,0.07369926300736993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,394,181,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,recall,complete,complete,0.32168862066607573,0.5753472222222221,29.81736555,24.283419075409086,14.69151187973342,0.18559474898314465,0.5072833696492204,-0.09655658163138492,-0.11892361111111105,30,24,,,,,,,0.267088484464561,0.4087477384857933,0.5354144965277777,0.6112868923611112,-0.15299172676594525,-0.06064414549588195,-0.15390842013888892,-0.08263454861111116,0.0003999960000399996,9.99990000099999e-06,0.0003999960000399996,9.99990000099999e-06,0.12839871601283986,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,407,182,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,f1,complete,complete,0.3222434307329527,0.5732638888888889,29.81736555,24.46195780867318,14.853507638422624,0.1796070056003597,0.5018504363333124,-0.09711139169826188,-0.12100694444444426,30,24,,,,,,,0.26627925521560897,0.40760744886679684,0.5331553819444446,0.6102452256944444,-0.15162182775017027,-0.06096240634396896,-0.15868489583333334,-0.08359375000000001,0.00011999880001199988,9.99990000099999e-06,0.00011999880001199988,9.99990000099999e-06,0.04235957640423596,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,375,178,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,artifact_peak_ratio,complete,complete,0.3191884759290536,0.5661458333333333,29.81736555,24.7064618805308,15.189102414406833,0.1714069494469206,0.4905954253759742,-0.09405643689436277,-0.12812499999999982,30,24,,,,,,,0.2615547269899512,0.40681917709262644,0.52638671875,0.6037391493055555,-0.152287207670262,-0.05839792668200604,-0.16623697916666666,-0.08905815972222228,0.00021999780002199978,9.99990000099999e-06,0.00021999780002199978,9.99990000099999e-06,0.07369926300736993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,393,177,0
d2_5_b,d2_5,b,native_no_axis,native,no_axis,missing_peak_ratio,complete,complete,0.32168862066607573,0.5753472222222221,29.81736555,24.283419075409086,14.69151187973342,0.18559474898314465,0.5072833696492204,-0.09655658163138492,-0.11892361111111105,30,24,,,,,,,0.267088484464561,0.4087477384857933,0.5354144965277777,0.6112868923611112,-0.15299172676594525,-0.06064414549588195,-0.15390842013888892,-0.08263454861111116,0.0003999960000399996,9.99990000099999e-06,0.0003999960000399996,9.99990000099999e-06,0.12839871601283986,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,406,180,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,mse,complete,complete,0.2724239645424531,0.6905989583333334,48.286418080000004,29.025814803896903,15.871437356988917,0.39888241956967085,0.6713063841121238,0.0,0.0,30,40,,,,,,,0.22602129191020945,0.32020256080371107,0.6641386718750001,0.7123704427083333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,rmse,complete,complete,0.27283411827342086,0.6915364583333333,48.286418080000004,28.984598516506086,15.810416215067518,0.3997359988789194,0.6725701171523404,-0.000410153730967755,0.0009374999999999245,30,40,,,,,,,0.22588466270618832,0.31986475877669746,0.6652063802083334,0.7135703124999999,-0.0019638823629762325,0.0022225343773374204,0.0002083333333333363,0.0018750000000000082,0.7062829371706283,0.031139688603113967,0.7062829371706283,0.031139688603113967,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,678,499,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,mae,complete,complete,0.2686402629979581,0.6915364583333334,48.286418080000004,28.73637701311713,15.76470096087657,0.40487660597422537,0.6735168689721835,0.0037837015444949773,0.0009375000000000355,30,40,,,,,,,0.22646035213214438,0.31497272186101133,0.6646328125,0.7137246093749999,-0.009284292039522812,0.008239585000040815,-0.0023958333333333284,0.004270833333333327,0.3526564734352656,0.6171338286617134,0.3526564734352656,0.6171338286617134,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,612,658,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,sam,complete,complete,0.23687526696661515,0.687421875,48.286418080000004,28.10509994228783,16.667241768726235,0.41795020090900425,0.6548254678756193,0.03554869757583795,-0.0031770833333334414,30,40,,,,,,,0.20017125986689688,0.28769422878516293,0.6613235677083333,0.70893359375,0.015593030053721245,0.042064322327147324,-0.005052083333333323,-0.0013528645833333233,0.0001799982000179998,0.0035099649003509964,0.0001799982000179998,0.0035099649003509964,0.061919380806191936,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,385,442,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,pearson_r,complete,complete,0.39590031393759695,0.6485156249999999,48.286418080000004,35.51680722552008,16.400199148726024,0.2644555417907263,0.6603558557283232,-0.12347634939514385,-0.04208333333333347,30,40,,,,,,,0.3240506060876774,0.4667469221279521,0.6257031249999999,0.6687259114583333,-0.1514563443490482,-0.09427371141888692,-0.05229296875000001,-0.03130078125000003,6.999930000699993e-05,9.99990000099999e-06,6.999930000699993e-05,9.99990000099999e-06,0.025759742402575975,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,360,167,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,nmse,complete,complete,0.22348143888851071,0.689921875,48.286418080000004,27.30767295338888,16.51655476209828,0.43446472032474936,0.65794615921326,0.04894252565394239,-0.0006770833333333837,30,40,,,,,,,0.19106781256370278,0.26953103759582664,0.6635657552083334,0.7114082031250001,0.0254128386083817,0.06192407272690222,-0.0021874999999999902,0.0006250000000000015,0.0015299847001529984,0.4995950040499595,0.0015299847001529984,0.4995950040499595,0.4574654253457465,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,428,637,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,wasserstein_1_cm1,complete,complete,0.19697096882487475,0.749453125,48.286418080000004,26.382902952801164,16.871880402500615,0.4536164826082051,0.6505874514330798,0.07545299571757835,0.05885416666666665,30,40,,,,,,,0.1678546157498455,0.2434875488570034,0.7100989583333334,0.7812786458333334,0.03121189764569183,0.10723315457930734,0.03759765625000001,0.07677343749999997,0.002979970200297997,1.999980000199998e-05,0.002979970200297997,1.999980000199998e-05,0.05363946360536395,0.0009199908000919991,w1_axis_primary_66,w1_axis_primary_66,66,66,49,26,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,is_like_structure_to_noise,complete,complete,0.42600478088069427,0.5232552083333334,48.286418080000004,43.98878086571695,23.41853591203295,0.08900302373149349,0.5150078046121878,-0.15358081633824117,-0.16734375,30,40,,,,,,,0.34805179923905816,0.5006499256832211,0.484890625,0.5577610677083333,-0.1868247247143169,-0.12203869672951088,-0.19203255208333334,-0.14166536458333334,9.99990000099999e-05,9.99990000099999e-06,9.99990000099999e-05,9.99990000099999e-06,0.03599964000359996,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,370,164,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,precision,complete,complete,0.642785335507698,0.4042447916666667,48.286418080000004,46.914072242597065,15.876270796579288,0.028420949243517346,0.6712062847512154,-0.3703613709652449,-0.2863541666666667,30,40,,,,,,,0.5644745986970651,0.7423112301139255,0.38945182291666663,0.42049544270833333,-0.435796046398524,-0.32489434994281674,-0.3128138020833333,-0.2529661458333334,1.999980000199998e-05,9.99990000099999e-06,1.999980000199998e-05,9.99990000099999e-06,0.008019919800801993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,335,168,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,recall,complete,complete,0.6280688837988758,0.41664062500000004,48.286418080000004,45.404137172417336,15.076940466265874,0.05969133810686389,0.6877602219057398,-0.3556449192564227,-0.27395833333333336,30,40,,,,,,,0.5483206636962855,0.717744872867239,0.40176757812499997,0.4318248697916667,-0.40932133590492104,-0.31514825417962616,-0.29875,-0.24333072916666665,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,169,170,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,f1,complete,complete,0.6424310406497382,0.41018229166666664,48.286418080000004,46.62094933023601,15.600255513853273,0.034491453621692925,0.6769224942714311,-0.3700070761072851,-0.28041666666666676,30,40,,,,,,,0.563829059010053,0.736414501472322,0.3954680989583333,0.4255227864583333,-0.4268870530617562,-0.329306762381336,-0.30593880208333335,-0.24926953124999995,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,162,163,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,artifact_peak_ratio,complete,complete,0.642785335507698,0.4042447916666667,48.286418080000004,46.914072242597065,15.876270796579288,0.028420949243517346,0.6712062847512154,-0.3703613709652449,-0.2863541666666667,30,40,,,,,,,0.5644745986970651,0.7423112301139255,0.38945182291666663,0.42049544270833333,-0.435796046398524,-0.32489434994281674,-0.3128138020833333,-0.2529661458333334,1.999980000199998e-05,9.99990000099999e-06,1.999980000199998e-05,9.99990000099999e-06,0.008019919800801993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,334,161,0
d2_5_b,d2_5,b,common_grid_all5,common_grid,all5,missing_peak_ratio,complete,complete,0.6280688837988758,0.41664062500000004,48.286418080000004,45.404137172417336,15.076940466265874,0.05969133810686389,0.6877602219057398,-0.3556449192564227,-0.27395833333333336,30,40,,,,,,,0.5483206636962855,0.717744872867239,0.40176757812499997,0.4318248697916667,-0.40932133590492104,-0.31514825417962616,-0.29875,-0.24333072916666665,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,165,166,0
d2_5_b,d2_5,b,common_grid_no_axis,common_grid,no_axis,mse,complete,complete,0.22351747001425024,0.7012152777777777,29.81736555,21.710590743101605,15.045888632875542,0.2718809880539026,0.49539845806815286,0.0,0.0,30,24,,,,,,,0.17624548887416783,0.2851816380831444,0.68046875,0.72005859375,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
d2_5_b,d2_5,b,common_grid_no_axis,common_grid,no_axis,rmse,complete,complete,0.22413064659225398,0.7036458333333333,29.81736555,21.667852911353243,14.984867490954144,0.2733143082336045,0.4974449548258584,-0.000613176578003749,0.0024305555555556024,30,24,,,,,,,0.17751048673727587,0.28521219843535944,0.6837651909722222,0.722482638888889,-0.0030892319993723475,0.0015322078326634088,0.0,0.005555555555555558,0.7067529324706753,0.25049749502504975,0.7067529324706753,0.25049749502504975,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,679,593,0
