panel_id,endpoint_id,protocol_id,representation,perturbation_scope,metric_output_id,family,state,sst,pooled_sse,separate_sse,pooled_r2,separate_r2,d_p,zero_metric_harm_proportion,mean_downstream,pooled_prediction_at_zero,n,expected_constant_sse,actual_raw_residual_improvement,identity_error
d2_5_a,d2_5,a,common_grid,all5,recall,p11,complete,37.05658591666666,4.1245678739064955,1.0057459799534207,0.02632322420415323,0.6709277611733838,0.08416376783783383,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,recall,p12,complete,37.05658591666666,3.754881976970964,0.20215370131368954,0.02632322420415323,0.6709277611733838,0.09587305974831833,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,f1,p08,complete,37.05658591666666,12.486738672181517,5.7075821316408515,0.01682874612069163,0.667350157686915,0.1829406668975313,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,f1,p09,complete,37.05658591666666,2.6911214198942144,1.127832954622293,0.01682874612069163,0.667350157686915,0.042186521683013775,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,f1,p10,complete,37.05658591666666,13.26424377155331,4.271913596074296,0.01682874612069163,0.667350157686915,0.2426648314472652,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,f1,p11,complete,37.05658591666666,4.201255841763471,1.0104889651807654,0.01682874612069163,0.667350157686915,0.0861052576121865,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,f1,p12,complete,37.05658591666666,3.789610334782969,0.2090498143222508,0.01682874612069163,0.667350157686915,0.0966241339262265,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,artifact_peak_ratio,p08,complete,37.05658591666666,12.561634481529936,5.897560399206348,0.010775718425479863,0.6575567231065882,0.17983507971591994,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,artifact_peak_ratio,p09,complete,37.05658591666666,2.8417812436579046,1.1446144108452945,0.010775718425479863,0.6575567231065882,0.04579933069466306,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,artifact_peak_ratio,p10,complete,37.05658591666666,13.413391931938847,4.419644112820512,0.010775718425479863,0.6575567231065882,0.24270308763315632,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,artifact_peak_ratio,p11,complete,37.05658591666666,4.085316214930475,1.0168617569762617,0.010775718425479863,0.6575567231065882,0.08280456448024094,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,artifact_peak_ratio,p12,complete,37.05658591666666,3.7551507089618985,0.21109803193717291,0.010775718425479863,0.6575567231065882,0.09563894215712795,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,missing_peak_ratio,p08,complete,37.05658591666666,12.49606550237156,5.783183887662075,0.02632322420415323,0.6709277611733838,0.1811521878946296,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,missing_peak_ratio,p09,complete,37.05658591666666,2.4731610651821607,1.1156098831286865,0.02632322420415323,0.6709277611733838,0.036634545478807824,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,missing_peak_ratio,p10,complete,37.05658591666666,13.232460678910602,4.087600238810484,0.02632322420415323,0.6709277611733838,0.24678097600964105,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,missing_peak_ratio,p11,complete,37.05658591666666,4.1245678739064955,1.0057459799534207,0.02632322420415323,0.6709277611733838,0.08416376783783383,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,all5,missing_peak_ratio,p12,complete,37.05658591666666,3.754881976970964,0.20215370131368954,0.02632322420415323,0.6709277611733838,0.09587305974831833,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,mse,p08,complete,25.57677297777778,5.2827693461488945,4.6704997636585635,0.4118643965107135,0.5980234433488729,0.023938500100161162,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,mse,p09,complete,25.57677297777778,4.170006857319304,1.0771777625482493,0.4118643965107135,0.5980234433488729,0.12092335094260093,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,mse,p10,complete,25.57677297777778,5.589834607125611,4.53358560564789,0.4118643965107135,0.5980234433488729,0.04129719579539748,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,rmse,p08,complete,25.57677297777778,5.2809408474425705,4.668324843023642,0.4123027680461683,0.5993462516999081,0.02395204449565221,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,rmse,p09,complete,25.57677297777778,4.160619251645874,1.047266110995671,0.4123027680461683,0.5993462516999081,0.12172579955083548,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,rmse,p10,complete,25.57677297777778,5.589838582263117,4.531839008947858,0.4123027680461683,0.5993462516999081,0.041365639607252085,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,mae,p08,complete,25.57677297777778,4.9949586278020455,4.597472813037874,0.4272186862285424,0.6033563999070548,0.015540889975038065,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,mae,p09,complete,25.57677297777778,3.878183297191146,1.0460748019047619,0.4272186862285424,0.6033563999070548,0.11072970377252221,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,mae,p10,complete,25.57677297777778,5.776755703252681,4.501315697723101,0.4272186862285424,0.6033563999070548,0.04986711993095213,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,sam,p08,complete,25.57677297777778,5.647345498411756,4.394797303896677,0.3735227343474208,0.592510328699893,0.0489720965034701,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,sam,p09,complete,25.57677297777778,4.470116817810391,1.244122296200096,0.3735227343474208,0.592510328699893,0.12612984931340557,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,sam,p10,complete,25.57677297777778,5.905804483112853,4.7833512135353535,0.3735227343474208,0.592510328699893,0.043885648535596546,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,pearson_r,p08,complete,25.57677297777778,5.608536160357449,4.967321585931229,0.3921160685080416,0.5785985396149915,0.025070190636767756,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,pearson_r,p09,complete,25.57677297777778,4.175643121420288,1.1447969142956969,0.3921160685080416,0.5785985396149915,0.11849994562480273,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,pearson_r,p10,complete,25.57677297777778,5.763530030831104,4.665970984544453,0.3921160685080416,0.5785985396149915,0.04291233484537939,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,nmse,p08,complete,25.57677297777778,5.714267067499009,4.997213760443307,0.3726947283316998,0.5720492479382009,0.028035331418811482,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,nmse,p09,complete,25.57677297777778,4.35466712767607,1.179530964367816,0.3726947283316998,0.5720492479382009,0.1241413905525514,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,nmse,p10,complete,25.57677297777778,5.975510326048251,4.76885450634278,0.3726947283316998,0.5720492479382009,0.047177797635138206,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,wasserstein_1_cm1,p08,complete,25.57677297777778,5.791653942377218,4.826629884698188,0.4923082398403785,0.5688252029263776,0.03773048533204267,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,wasserstein_1_cm1,p09,complete,25.57677297777778,1.8178456208195337,1.3166435184092018,0.4923082398403785,0.5688252029263776,0.019595986672978575,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,wasserstein_1_cm1,p10,complete,25.57677297777778,5.37561732909429,4.884786495384054,0.4923082398403785,0.5688252029263776,0.019190491080977683,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,is_like_structure_to_noise,p08,complete,25.57677297777778,10.323412968196823,9.922281849999997,5.463466150801288e-05,0.17144797891667385,0.015683413953173346,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,is_like_structure_to_noise,p09,complete,25.57677297777778,5.153787654705095,2.0503923601938476,5.463466150801288e-05,0.17144797891667385,0.12133646794330208,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,is_like_structure_to_noise,p10,complete,25.57677297777778,10.098174976541749,9.219012733333333,5.463466150801288e-05,0.17144797891667385,0.03437346235869047,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,precision,p08,complete,25.57677297777778,8.305317407044143,5.897560399206348,0.06536952345543734,0.5518661039517891,0.09413842043051165,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,precision,p09,complete,25.57677297777778,5.973261170414061,1.1446144108452945,0.06536952345543734,0.5518661039517891,0.18879030453779705,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,precision,p10,complete,25.57677297777778,9.626252939234337,4.419644112820512,0.06536952345543734,0.5518661039517891,0.20356785552804318,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,recall,p08,complete,25.57677297777778,7.963590281623097,5.783183887662075,0.10135771782212899,0.5704542547589289,0.08524947208373215,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,recall,p09,complete,25.57677297777778,6.444153966726406,1.1156098831286865,0.10135771782212899,0.5704542547589289,0.20833527701979418,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,recall,p10,complete,25.57677297777778,8.576625391146026,4.087600238810484,0.10135771782212899,0.5704542547589289,0.1755117878332737,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,f1,p08,complete,25.57677297777778,8.102675042212098,5.7075821316408515,0.09044863406263304,0.5657259540917076,0.09364327988727153,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,f1,p09,complete,25.57677297777778,6.247181197729599,1.127832954622293,0.09044863406263304,0.5657259540917076,0.20015614352738006,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,f1,p10,complete,25.57677297777778,8.913532558266018,4.271913596074296,0.09044863406263304,0.5657259540917076,0.18147789661442293,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,artifact_peak_ratio,p08,complete,25.57677297777778,8.305317407044143,5.897560399206348,0.06536952345543734,0.5518661039517891,0.09413842043051165,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,artifact_peak_ratio,p09,complete,25.57677297777778,5.973261170414061,1.1446144108452945,0.06536952345543734,0.5518661039517891,0.18879030453779705,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,artifact_peak_ratio,p10,complete,25.57677297777778,9.626252939234337,4.419644112820512,0.06536952345543734,0.5518661039517891,0.20356785552804318,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,missing_peak_ratio,p08,complete,25.57677297777778,7.963590281623097,5.783183887662075,0.10135771782212899,0.5704542547589289,0.08524947208373215,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,missing_peak_ratio,p09,complete,25.57677297777778,6.444153966726406,1.1156098831286865,0.10135771782212899,0.5704542547589289,0.20833527701979418,0.0,,,,,,
d2_5_a,d2_5,a,common_grid,no_axis,missing_peak_ratio,p10,complete,25.57677297777778,8.576625391146026,4.087600238810484,0.10135771782212899,0.5704542547589289,0.1755117878332737,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,mse,p08,complete,48.286418080000004,4.525401565159535,1.591726196230348,0.5309091854810204,0.6712366574564326,0.06075570492863502,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,mse,p09,complete,48.286418080000004,5.7670860624049425,5.298144226481321,0.5309091854810204,0.6712366574564326,0.009711671616368128,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,mse,p10,complete,48.286418080000004,11.46510263478671,8.154875534725274,0.5309091854810204,0.6712366574564326,0.06855399989655712,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,mse,p11,complete,48.286418080000004,0.5860931875000005,0.5545598500000002,0.5309091854810204,0.6712366574564326,0.0006530477669260202,1.0,-0.04822499999999999,-0.03676249999999995,240,0.03153333750000023,0.0315333375000002,-2.7755575615628914e-17
d2_5_b,d2_5,b,native,all5,mse,p12,complete,48.286418080000004,0.3070317374999999,0.27549840000000014,0.5309091854810204,0.6712366574564326,0.0006530477669260108,1.0,-0.025299999999999993,-0.03676249999999995,240,0.03153333749999975,0.03153333749999976,6.938893903907228e-18
d2_5_b,d2_5,b,native,all5,rmse,p08,complete,48.286418080000004,4.528369659148785,1.5903731663245217,0.5317101298209256,0.6724359675272271,0.060845194355825846,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,rmse,p09,complete,48.286418080000004,5.7616302014696945,5.281813008158508,0.5317101298209256,0.6724359675272271,0.009936897628567828,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,rmse,p10,complete,48.286418080000004,11.428915668477233,8.11464939546798,0.5317101298209256,0.6724359675272271,0.0686376501880558,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,rmse,p11,complete,48.286418080000004,0.5860931875000005,0.5545598500000002,0.5317101298209256,0.6724359675272271,0.0006530477669260202,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,rmse,p12,complete,48.286418080000004,0.3070317374999999,0.27549840000000014,0.5317101298209256,0.6724359675272271,0.0006530477669260108,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,mae,p08,complete,48.286418080000004,4.610357773514331,1.5827579490102606,0.5294511929255095,0.6734234777854701,0.06270085760944208,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,mae,p09,complete,48.286418080000004,5.7621097841795414,5.262557764772907,0.5294511929255095,0.6734234777854701,0.01034560108763889,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,mae,p10,complete,48.286418080000004,11.455523942750244,8.09383652298003,0.5294511929255095,0.6734234777854701,0.06961973062902767,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,mae,p11,complete,48.286418080000004,0.5860931875000005,0.5545598500000002,0.5294511929255095,0.6734234777854701,0.0006530477669260202,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,mae,p12,complete,48.286418080000004,0.3070317374999999,0.27549840000000014,0.5294511929255095,0.6734234777854701,0.0006530477669260108,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,sam,p08,complete,48.286418080000004,4.378459530913935,1.5201157435192258,0.5177902351820352,0.6550045919931043,0.059195606156974834,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,sam,p09,complete,48.286418080000004,6.080473912755139,5.666562058225432,0.5177902351820352,0.6550045919931043,0.008572014056705246,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,sam,p10,complete,48.286418080000004,11.932123937589651,8.641856454956486,0.5177902351820352,0.6550045919931043,0.06814064106353707,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,sam,p11,complete,48.286418080000004,0.5860931875000005,0.5545598500000002,0.5177902351820352,0.6550045919931043,0.0006530477669260202,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,sam,p12,complete,48.286418080000004,0.3070317374999999,0.27549840000000014,0.5177902351820352,0.6550045919931043,0.0006530477669260108,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,pearson_r,p08,complete,48.286418080000004,4.450646590189407,1.5998130094600385,0.5214344314096944,0.6605593014870079,0.05904007159955751,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,pearson_r,p09,complete,48.286418080000004,6.093510960140202,5.601700528652361,0.5214344314096944,0.6605593014870079,0.010185274680615544,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,pearson_r,p10,complete,48.286418080000004,11.670934648314805,8.358803693653172,0.5214344314096944,0.6605593014870079,0.0685934282632884,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,pearson_r,p11,complete,48.286418080000004,0.5860931875000005,0.5545598500000002,0.5214344314096944,0.6605593014870079,0.0006530477669260202,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,pearson_r,p12,complete,48.286418080000004,0.3070317374999999,0.27549840000000014,0.5214344314096944,0.6605593014870079,0.0006530477669260108,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,nmse,p08,complete,48.286418080000004,4.5465734528403665,1.6693632000000003,0.5161801799015985,0.6502172020255528,0.059586326077727694,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,nmse,p09,complete,48.286418080000004,5.895509715630036,5.488330436853002,0.5161801799015985,0.6502172020255528,0.008432584046769165,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,nmse,p10,complete,48.286418080000004,12.026718015191399,8.902006533333333,0.5161801799015985,0.6502172020255528,0.06471201646560541,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,nmse,p11,complete,48.286418080000004,0.5860931875000005,0.5545598500000002,0.5161801799015985,0.6502172020255528,0.0006530477669260202,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,nmse,p12,complete,48.286418080000004,0.3070317374999999,0.27549840000000014,0.5161801799015985,0.6502172020255528,0.0006530477669260108,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,wasserstein_1_cm1,p08,complete,48.286418080000004,5.691630316721756,1.612595524189261,0.44226164836581916,0.6521544830163193,0.0844758206287828,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,wasserstein_1_cm1,p09,complete,48.286418080000004,7.532914961889432,5.64691164047619,0.44226164836581916,0.6521544830163193,0.039058671079899694,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,wasserstein_1_cm1,p10,complete,48.286418080000004,12.60071443895795,8.71585770978131,0.44226164836581916,0.6521544830163193,0.08045444006097709,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,wasserstein_1_cm1,p11,complete,48.286418080000004,0.8227279372016153,0.5455749277249576,0.44226164836581916,0.6521544830163193,0.00573977156511125,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,wasserstein_1_cm1,p12,complete,48.286418080000004,0.2831995714873575,0.2752742581560285,0.44226164836581916,0.6521544830163193,0.00016413131572937348,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,is_like_structure_to_noise,p08,complete,48.286418080000004,2.2669405632802344,1.9286112468619248,0.08900497716149891,0.514388921845473,0.007006718035240713,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,is_like_structure_to_noise,p09,complete,48.286418080000004,7.041690956423019,6.790824463853787,0.08900497716149891,0.514388921845473,0.005195384179327629,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,is_like_structure_to_noise,p10,complete,48.286418080000004,26.32076672491606,13.898925583333334,0.08900497716149891,0.514388921845473,0.2572533154354597,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,is_like_structure_to_noise,p11,complete,48.286418080000004,5.0053717103104285,0.5545598500000002,0.08900497716149891,0.514388921845473,0.09217523347738091,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,is_like_structure_to_noise,p12,complete,48.286418080000004,3.3539165866492775,0.27549840000000014,0.08900497716149891,0.514388921845473,0.0637532935565652,1.0,,,,,,
d2_5_b,d2_5,b,native,all5,precision,p08,complete,48.286418080000004,2.113458907685736,1.7170810297341792,0.28424970321815257,0.6683314290752331,0.008208889657022093,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,precision,p09,complete,48.286418080000004,9.904752058547569,5.486625237479496,0.28424970321815257,0.6683314290752331,0.09149833424687262,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,precision,p10,complete,48.286418080000004,15.269018018990716,7.985396147193157,0.28424970321815257,0.6683314290752331,0.15084204133199927,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,precision,p11,complete,48.286418080000004,5.36707277756298,0.5505183801562072,0.28424970321815257,0.6683314290752331,0.09974967266005938,0.5,,,,,,
d2_5_b,d2_5,b,native,all5,precision,p12,complete,48.286418080000004,1.9067163085053673,0.2754664851063831,0.28424970321815257,0.6683314290752331,0.033782787961127304,0.5,,,,,,
d2_5_b,d2_5,b,native,all5,recall,p08,complete,48.286418080000004,1.9200072847818128,1.6503116982302584,0.29012079525363754,0.6786364082900719,0.005585330146144373,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,recall,p09,complete,48.286418080000004,9.707273743514298,5.375178149174955,0.29012079525363754,0.6786364082900719,0.08971664841989337,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,recall,p10,complete,48.286418080000004,15.183081305577954,7.666022032328208,0.29012079525363754,0.6786364082900719,0.15567647326408907,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,recall,p11,complete,48.286418080000004,5.0965466403168245,0.5505183801562072,0.29012079525363754,0.6786364082900719,0.09414714201059282,0.5,,,,,,
d2_5_b,d2_5,b,native,all5,recall,p12,complete,48.286418080000004,2.370615092489894,0.2754664851063831,0.29012079525363754,0.6786364082900719,0.04339001919571481,0.5,,,,,,
d2_5_b,d2_5,b,native,all5,f1,p08,complete,48.286418080000004,1.9803403963818993,1.653314939036827,0.2926079028091696,0.6752815154417182,0.00677261785712211,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,f1,p09,complete,48.286418080000004,9.919398406151899,5.400623262259685,0.2926079028091696,0.6752815154417182,0.09358273658662347,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,f1,p10,complete,48.286418080000004,15.086795033356232,7.799569437126113,0.2926079028091696,0.6752815154417182,0.15091667359042418,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,f1,p11,complete,48.286418080000004,5.22300149351693,0.5505183801562072,0.2926079028091696,0.6752815154417182,0.09676599133154676,0.5,,,,,,
d2_5_b,d2_5,b,native,all5,f1,p12,complete,48.286418080000004,1.947895222037475,0.2754664851063831,0.2926079028091696,0.6752815154417182,0.03463559326683218,0.5,,,,,,
d2_5_b,d2_5,b,native,all5,artifact_peak_ratio,p08,complete,48.286418080000004,2.113458907685736,1.7170810297341792,0.28424970321815257,0.6683314290752331,0.008208889657022093,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,artifact_peak_ratio,p09,complete,48.286418080000004,9.904752058547569,5.486625237479496,0.28424970321815257,0.6683314290752331,0.09149833424687262,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,artifact_peak_ratio,p10,complete,48.286418080000004,15.269018018990716,7.985396147193157,0.28424970321815257,0.6683314290752331,0.15084204133199927,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,artifact_peak_ratio,p11,complete,48.286418080000004,5.36707277756298,0.5505183801562072,0.28424970321815257,0.6683314290752331,0.09974967266005938,0.5,,,,,,
d2_5_b,d2_5,b,native,all5,artifact_peak_ratio,p12,complete,48.286418080000004,1.9067163085053673,0.2754664851063831,0.28424970321815257,0.6683314290752331,0.033782787961127304,0.5,,,,,,
d2_5_b,d2_5,b,native,all5,missing_peak_ratio,p08,complete,48.286418080000004,1.9200072847818128,1.6503116982302584,0.29012079525363754,0.6786364082900719,0.005585330146144373,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,missing_peak_ratio,p09,complete,48.286418080000004,9.707273743514298,5.375178149174955,0.29012079525363754,0.6786364082900719,0.08971664841989337,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,missing_peak_ratio,p10,complete,48.286418080000004,15.183081305577954,7.666022032328208,0.29012079525363754,0.6786364082900719,0.15567647326408907,0.0,,,,,,
d2_5_b,d2_5,b,native,all5,missing_peak_ratio,p11,complete,48.286418080000004,5.0965466403168245,0.5505183801562072,0.29012079525363754,0.6786364082900719,0.09414714201059282,0.5,,,,,,
d2_5_b,d2_5,b,native,all5,missing_peak_ratio,p12,complete,48.286418080000004,2.370615092489894,0.2754664851063831,0.29012079525363754,0.6786364082900719,0.04339001919571481,0.5,,,,,,
d2_5_b,d2_5,b,native,no_axis,mse,p08,complete,29.81736555,4.525401565159535,1.591726196230348,0.270304741514926,0.4954367805496168,0.09838814780634392,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,mse,p09,complete,29.81736555,5.7670860624049425,5.298144226481321,0.270304741514926,0.4954367805496168,0.015727138440090018,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,mse,p10,complete,29.81736555,11.46510263478671,8.154875534725274,0.270304741514926,0.4954367805496168,0.11101675278825679,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,rmse,p08,complete,29.81736555,4.528369659148785,1.5903731663245217,0.2716017955149055,0.49737895036971136,0.09853306751388247,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,rmse,p09,complete,29.81736555,5.7616302014696945,5.281813008158508,0.2716017955149055,0.49737895036971136,0.016091870775994385,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,rmse,p10,complete,29.81736555,11.428915668477233,8.11464939546798,0.2716017955149055,0.49737895036971136,0.11115221656492899,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,mae,p08,complete,29.81736555,4.610357773514331,1.5827579490102606,0.2679436597495075,0.49897813032100025,0.10153813955921634,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,mae,p09,complete,29.81736555,5.7621097841795414,5.262557764772907,0.2679436597495075,0.49897813032100025,0.016753727574253596,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,mae,p10,complete,29.81736555,11.455523942750244,8.09383652298003,0.2679436597495075,0.49897813032100025,0.11274260343802275,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,sam,p08,complete,29.81736555,4.378459530913935,1.5201157435192258,0.24905983582916758,0.46915047775905394,0.09586171463074507,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,sam,p09,complete,29.81736555,6.080473912755139,5.666562058225432,0.24905983582916758,0.46915047775905394,0.013881570249243778,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,sam,p10,complete,29.81736555,11.932123937589651,8.641856454956486,0.24905983582916758,0.46915047775905394,0.11034735704989761,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,pearson_r,p08,complete,29.81736555,4.450646590189407,1.5998130094600385,0.25496126874815694,0.47814580715815214,0.09560984104879676,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,pearson_r,p09,complete,29.81736555,6.093510960140202,5.601700528652361,0.25496126874815694,0.47814580715815214,0.016494094042719367,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,pearson_r,p10,complete,29.81736555,11.670934648314805,8.358803693653172,0.25496126874815694,0.47814580715815214,0.11108060331847903,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,nmse,p08,complete,29.81736555,4.5465734528403665,1.6693632000000003,0.24645250278786612,0.4613977501380455,0.09649444878071618,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,nmse,p09,complete,29.81736555,5.895509715630036,5.488330436853002,0.24645250278786612,0.4613977501380455,0.013655776466711834,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,nmse,p10,complete,29.81736555,12.026718015191399,8.902006533333333,0.24645250278786612,0.4613977501380455,0.10479502210275136,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,wasserstein_1_cm1,p08,complete,29.81736555,5.691630316721756,1.612595524189261,0.1465716421644201,0.4642261454098595,0.13680064342681322,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,wasserstein_1_cm1,p09,complete,29.81736555,7.129009726229977,5.64691164047619,0.1465716421644201,0.4642261454098595,0.049705869664055095,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,wasserstein_1_cm1,p10,complete,29.81736555,12.62634527336796,8.71585770978131,0.1465716421644201,0.4642261454098595,0.13114799015457118,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,is_like_structure_to_noise,p08,complete,29.81736555,3.1590631339494166,1.9286112468619248,0.024532658519611505,0.24143663006978688,0.041266284408130474,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,is_like_structure_to_noise,p09,complete,29.81736555,8.65721873913663,6.790824463853787,0.024532658519611505,0.24143663006978688,0.06259420444616853,0.0,,,,,,
d2_5_b,d2_5,b,native,no_axis,is_like_structure_to_noise,p10,complete,29.81736555,17.26958442992138,13.898925583333334,0.024532658519611505,0.24143663006978688,0.11304348269587644,0.0,,,,,,
