panel_id,endpoint_id,protocol_id,representation,metric_output_id,group,state,oc,bootstrap_lower,bootstrap_upper,pair_count_per_cluster
d2_5_b,d2_5,b,common_grid,artifact_peak_ratio,mixed,complete,0.3443576388888889,0.3214409722222223,0.3737413194444444,384
d2_5_b,d2_5,b,common_grid,artifact_peak_ratio,axis_axis,complete,0.27317708333333335,0.21978515625,0.3370052083333332,64
d2_5_b,d2_5,b,common_grid,missing_peak_ratio,nonaxis_nonaxis,complete,0.5756944444444445,0.536540798611111,0.6114626736111111,192
d2_5_b,d2_5,b,common_grid,missing_peak_ratio,mixed,complete,0.36093749999999997,0.3397135416666668,0.3868511284722222,384
d2_5_b,d2_5,b,common_grid,missing_peak_ratio,axis_axis,complete,0.27369791666666665,0.2223828125,0.3359440104166666,64
d2_10_a,d2_10,a,native,mse,nonaxis_nonaxis,complete,0.714670138888889,0.68931640625,0.7388888888888887,192
d2_10_a,d2_10,a,native,mse,mixed,complete,0.8649305555555556,0.7990006510416666,0.9168891059027775,384
d2_10_a,d2_10,a,native,mse,axis_axis,complete,0.5,0.5,0.5,64
d2_10_a,d2_10,a,native,rmse,nonaxis_nonaxis,complete,0.7184027777777776,0.6918381076388889,0.7434960937499999,192
d2_10_a,d2_10,a,native,rmse,mixed,complete,0.8649305555555556,0.7990006510416666,0.9168891059027775,384
d2_10_a,d2_10,a,native,rmse,axis_axis,complete,0.5,0.5,0.5,64
d2_10_a,d2_10,a,native,mae,nonaxis_nonaxis,complete,0.7546006944444444,0.7307269965277777,0.7730924479166665,192
d2_10_a,d2_10,a,native,mae,mixed,complete,0.8649305555555556,0.7990006510416666,0.9168891059027775,384
d2_10_a,d2_10,a,native,mae,axis_axis,complete,0.5,0.5,0.5,64
d2_10_a,d2_10,a,native,sam,nonaxis_nonaxis,complete,0.709982638888889,0.6846332465277778,0.7329882812500002,192
d2_10_a,d2_10,a,native,sam,mixed,complete,0.8649305555555556,0.7990006510416666,0.9168891059027775,384
d2_10_a,d2_10,a,native,sam,axis_axis,complete,0.5,0.5,0.5,64
d2_10_a,d2_10,a,native,pearson_r,nonaxis_nonaxis,complete,0.7160590277777779,0.6950520833333333,0.7343771701388888,192
d2_10_a,d2_10,a,native,pearson_r,mixed,complete,0.8649305555555556,0.7990006510416666,0.9168891059027775,384
d2_10_a,d2_10,a,native,pearson_r,axis_axis,complete,0.5,0.5,0.5,64
d2_10_a,d2_10,a,native,nmse,nonaxis_nonaxis,complete,0.7085937499999999,0.6827256944444444,0.7329014756944444,192
d2_10_a,d2_10,a,native,nmse,mixed,complete,0.8649305555555556,0.7990006510416666,0.9168891059027775,384
d2_10_a,d2_10,a,native,nmse,axis_axis,complete,0.5,0.5,0.5,64
d2_10_a,d2_10,a,native,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.8315104166666668,0.7808138020833333,0.8671006944444444,192
d2_10_a,d2_10,a,native,wasserstein_1_cm1,mixed,complete,0.8730902777777776,0.8146419270833334,0.9172319878472222,384
d2_10_a,d2_10,a,native,wasserstein_1_cm1,axis_axis,complete,0.5940104166666667,0.47001953125,0.71693359375,64
d2_10_a,d2_10,a,native,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.1693576388888889,0.13932074652777776,0.21605902777777775,192
d2_10_a,d2_10,a,native,is_like_structure_to_noise,mixed,complete,0.3155381944444445,0.290576171875,0.3477875434027778,384
d2_10_a,d2_10,a,native,is_like_structure_to_noise,axis_axis,complete,0.5,0.5,0.5,64
d2_10_a,d2_10,a,native,precision,nonaxis_nonaxis,complete,0.30928819444444444,0.27404296875000006,0.3531250000000001,192
d2_10_a,d2_10,a,native,precision,mixed,complete,0.7615451388888889,0.7281239149305557,0.7881076388888888,384
d2_10_a,d2_10,a,native,precision,axis_axis,complete,0.5744791666666667,0.49375,0.6533854166666667,64
d2_10_a,d2_10,a,native,recall,nonaxis_nonaxis,complete,0.3261284722222222,0.29261935763888886,0.3658072916666666,192
d2_10_a,d2_10,a,native,recall,mixed,complete,0.7646701388888889,0.7314984809027776,0.7904969618055556,384
d2_10_a,d2_10,a,native,recall,axis_axis,complete,0.5744791666666667,0.49375,0.6533854166666667,64
d2_10_a,d2_10,a,native,f1,nonaxis_nonaxis,complete,0.3188368055555555,0.2857552083333334,0.35981336805555547,192
d2_10_a,d2_10,a,native,f1,mixed,complete,0.7643229166666665,0.7305501302083333,0.7904090711805555,384
d2_10_a,d2_10,a,native,f1,axis_axis,complete,0.5744791666666667,0.49375,0.6533854166666667,64
d2_10_a,d2_10,a,native,artifact_peak_ratio,nonaxis_nonaxis,complete,0.30928819444444444,0.27404296875000006,0.3531250000000001,192
d2_10_a,d2_10,a,native,artifact_peak_ratio,mixed,complete,0.7615451388888889,0.7281239149305557,0.7881076388888888,384
d2_10_a,d2_10,a,native,artifact_peak_ratio,axis_axis,complete,0.5744791666666667,0.49375,0.6533854166666667,64
d2_10_a,d2_10,a,native,missing_peak_ratio,nonaxis_nonaxis,complete,0.3261284722222222,0.29261935763888886,0.3658072916666666,192
d2_10_a,d2_10,a,native,missing_peak_ratio,mixed,complete,0.7646701388888889,0.7314984809027776,0.7904969618055556,384
d2_10_a,d2_10,a,native,missing_peak_ratio,axis_axis,complete,0.5744791666666667,0.49375,0.6533854166666667,64
d2_10_a,d2_10,a,common_grid,mse,nonaxis_nonaxis,complete,0.6861979166666667,0.6651019965277776,0.703298611111111,192
d2_10_a,d2_10,a,common_grid,mse,mixed,complete,0.8028645833333334,0.7713943142361109,0.8292111545138888,384
d2_10_a,d2_10,a,common_grid,mse,axis_axis,complete,0.5861979166666667,0.45624348958333333,0.7185156249999999,64
d2_10_a,d2_10,a,common_grid,rmse,nonaxis_nonaxis,complete,0.6903645833333335,0.6692686631944444,0.7086805555555556,192
d2_10_a,d2_10,a,common_grid,rmse,mixed,complete,0.8032986111111112,0.7720865885416666,0.8297330729166668,384
d2_10_a,d2_10,a,common_grid,rmse,axis_axis,complete,0.5861979166666667,0.45624348958333333,0.7185156249999999,64
d2_10_a,d2_10,a,common_grid,mae,nonaxis_nonaxis,complete,0.7504340277777779,0.7276866319444445,0.7686631944444445,192
d2_10_a,d2_10,a,common_grid,mae,mixed,complete,0.8100694444444445,0.7768652343750002,0.8367632378472223,384
d2_10_a,d2_10,a,common_grid,mae,axis_axis,complete,0.5716145833333334,0.44738932291666667,0.6987044270833334,64
d2_10_a,d2_10,a,common_grid,sam,nonaxis_nonaxis,complete,0.6938368055555557,0.6723068576388889,0.7118923611111112,192
d2_10_a,d2_10,a,common_grid,sam,mixed,complete,0.7973958333333333,0.7669694010416668,0.8234819878472222,384
d2_10_a,d2_10,a,common_grid,sam,axis_axis,complete,0.58671875,0.45650390625,0.7190364583333332,64
d2_10_a,d2_10,a,common_grid,pearson_r,nonaxis_nonaxis,complete,0.7080729166666667,0.68810546875,0.72517578125,192
d2_10_a,d2_10,a,common_grid,pearson_r,mixed,complete,0.75390625,0.7246462673611112,0.7843370225694444,384
d2_10_a,d2_10,a,common_grid,pearson_r,axis_axis,complete,0.5856770833333333,0.45623046875,0.7185026041666666,64
d2_10_a,d2_10,a,common_grid,nmse,nonaxis_nonaxis,complete,0.6875868055555558,0.6666623263888889,0.7050368923611112,192
d2_10_a,d2_10,a,common_grid,nmse,mixed,complete,0.8011284722222224,0.7700911458333334,0.8273025173611112,384
d2_10_a,d2_10,a,common_grid,nmse,axis_axis,complete,0.5861979166666667,0.45572265625,0.7195507812499998,64
d2_10_a,d2_10,a,common_grid,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.8316840277777777,0.7812391493055556,0.8671050347222222,192
d2_10_a,d2_10,a,common_grid,wasserstein_1_cm1,mixed,complete,0.8658854166666666,0.8007671440972222,0.9167567274305557,384
d2_10_a,d2_10,a,common_grid,wasserstein_1_cm1,axis_axis,complete,0.59453125,0.4656119791666667,0.725,64
d2_10_a,d2_10,a,common_grid,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.16883680555555552,0.1396701388888889,0.2148502604166666,192
d2_10_a,d2_10,a,common_grid,is_like_structure_to_noise,mixed,complete,0.5130208333333333,0.46978841145833333,0.5512185329861111,384
d2_10_a,d2_10,a,common_grid,is_like_structure_to_noise,axis_axis,complete,0.5065104166666666,0.46952473958333335,0.5440104166666667,64
d2_10_a,d2_10,a,common_grid,precision,nonaxis_nonaxis,complete,0.31085069444444446,0.27534722222222224,0.35478081597222216,192
d2_10_a,d2_10,a,common_grid,precision,mixed,complete,0.36623263888888885,0.3360655381944444,0.4050390625,384
d2_10_a,d2_10,a,common_grid,precision,axis_axis,complete,0.5158854166666667,0.44139973958333334,0.5888020833333333,64
d2_10_a,d2_10,a,common_grid,recall,nonaxis_nonaxis,complete,0.32612847222222213,0.29279296875000005,0.3660611979166667,192
d2_10_a,d2_10,a,common_grid,recall,mixed,complete,0.37239583333333326,0.3443988715277778,0.4078700086805554,384
d2_10_a,d2_10,a,common_grid,recall,axis_axis,complete,0.5143229166666666,0.4437434895833333,0.58412109375,64
d2_10_a,d2_10,a,common_grid,f1,nonaxis_nonaxis,complete,0.3197048611111111,0.28610677083333336,0.36068359375,192
d2_10_a,d2_10,a,common_grid,f1,mixed,complete,0.3684895833333334,0.33984049479166667,0.4066482204861111,384
d2_10_a,d2_10,a,common_grid,f1,axis_axis,complete,0.5153645833333333,0.44296223958333336,0.5859440104166667,64
d2_10_a,d2_10,a,common_grid,artifact_peak_ratio,nonaxis_nonaxis,complete,0.31085069444444446,0.27534722222222224,0.35478081597222216,192
d2_10_a,d2_10,a,common_grid,artifact_peak_ratio,mixed,complete,0.36623263888888885,0.3360655381944444,0.4050390625,384
d2_10_a,d2_10,a,common_grid,artifact_peak_ratio,axis_axis,complete,0.5158854166666667,0.44139973958333334,0.5888020833333333,64
d2_10_a,d2_10,a,common_grid,missing_peak_ratio,nonaxis_nonaxis,complete,0.32612847222222213,0.29279296875000005,0.3660611979166667,192
d2_10_a,d2_10,a,common_grid,missing_peak_ratio,mixed,complete,0.37239583333333326,0.3443988715277778,0.4078700086805554,384
d2_10_a,d2_10,a,common_grid,missing_peak_ratio,axis_axis,complete,0.5143229166666666,0.4437434895833333,0.58412109375,64
d2_10_b,d2_10,b,native,mse,nonaxis_nonaxis,complete,0.6487847222222223,0.6342013888888889,0.6643229166666667,192
d2_10_b,d2_10,b,native,mse,mixed,complete,0.9085503472222223,0.8432682291666667,0.9660601128472223,384
d2_10_b,d2_10,b,native,mse,axis_axis,complete,0.5,0.5,0.5,64
d2_10_b,d2_10,b,native,rmse,nonaxis_nonaxis,complete,0.6483506944444445,0.6340256076388888,0.6638020833333335,192
d2_10_b,d2_10,b,native,rmse,mixed,complete,0.9085503472222223,0.8432682291666667,0.9660601128472223,384
d2_10_b,d2_10,b,native,rmse,axis_axis,complete,0.5,0.5,0.5,64
d2_10_b,d2_10,b,native,mae,nonaxis_nonaxis,complete,0.6444444444444445,0.6276909722222223,0.6612890625,192
d2_10_b,d2_10,b,native,mae,mixed,complete,0.9085503472222223,0.8432682291666667,0.9660601128472223,384
d2_10_b,d2_10,b,native,mae,axis_axis,complete,0.5,0.5,0.5,64
d2_10_b,d2_10,b,native,sam,nonaxis_nonaxis,complete,0.6440972222222222,0.6263888888888888,0.6627625868055556,192
d2_10_b,d2_10,b,native,sam,mixed,complete,0.9085503472222223,0.8432682291666667,0.9660601128472223,384
d2_10_b,d2_10,b,native,sam,axis_axis,complete,0.5,0.5,0.5,64
d2_10_b,d2_10,b,native,pearson_r,nonaxis_nonaxis,complete,0.6383680555555554,0.6203971354166667,0.6577278645833333,192
d2_10_b,d2_10,b,native,pearson_r,mixed,complete,0.9085503472222223,0.8432682291666667,0.9660601128472223,384
d2_10_b,d2_10,b,native,pearson_r,axis_axis,complete,0.5,0.5,0.5,64
d2_10_b,d2_10,b,native,nmse,nonaxis_nonaxis,complete,0.6454861111111113,0.6312500000000001,0.6605946180555556,192
d2_10_b,d2_10,b,native,nmse,mixed,complete,0.9085503472222223,0.8432682291666667,0.9660601128472223,384
d2_10_b,d2_10,b,native,nmse,axis_axis,complete,0.5,0.5,0.5,64
d2_10_b,d2_10,b,native,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.531423611111111,0.5080685763888889,0.55642578125,192
d2_10_b,d2_10,b,native,wasserstein_1_cm1,mixed,complete,0.8838975694444443,0.8243760850694443,0.9355479600694443,384
d2_10_b,d2_10,b,native,wasserstein_1_cm1,axis_axis,complete,0.35208333333333336,0.31953125,0.38958984374999994,64
d2_10_b,d2_10,b,native,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.43750000000000006,0.41232638888888895,0.45989583333333334,192
d2_10_b,d2_10,b,native,is_like_structure_to_noise,mixed,complete,0.3395399305555556,0.3163585069444444,0.36467122395833335,384
d2_10_b,d2_10,b,native,is_like_structure_to_noise,axis_axis,complete,0.5,0.5,0.5,64
d2_10_b,d2_10,b,native,precision,nonaxis_nonaxis,complete,0.5982638888888889,0.5681401909722222,0.6252625868055556,192
d2_10_b,d2_10,b,native,precision,mixed,complete,0.7550781249999997,0.7161783854166667,0.7905837673611111,384
d2_10_b,d2_10,b,native,precision,axis_axis,complete,0.44635416666666666,0.42239583333333336,0.4711002604166666,64
d2_10_b,d2_10,b,native,recall,nonaxis_nonaxis,complete,0.5885416666666666,0.5614539930555558,0.6130208333333332,192
d2_10_b,d2_10,b,native,recall,mixed,complete,0.7576822916666666,0.7176204427083333,0.7941438802083333,384
d2_10_b,d2_10,b,native,recall,axis_axis,complete,0.44635416666666666,0.42239583333333336,0.4711002604166666,64
d2_10_b,d2_10,b,native,f1,nonaxis_nonaxis,complete,0.5947916666666667,0.5663129340277778,0.6210091145833333,192
d2_10_b,d2_10,b,native,f1,mixed,complete,0.758029513888889,0.7184418402777777,0.7940538194444445,384
d2_10_b,d2_10,b,native,f1,axis_axis,complete,0.44635416666666666,0.42239583333333336,0.4711002604166666,64
d2_10_b,d2_10,b,native,artifact_peak_ratio,nonaxis_nonaxis,complete,0.5982638888888889,0.5681401909722222,0.6252625868055556,192
d2_10_b,d2_10,b,native,artifact_peak_ratio,mixed,complete,0.7550781249999997,0.7161783854166667,0.7905837673611111,384
d2_10_b,d2_10,b,native,artifact_peak_ratio,axis_axis,complete,0.44635416666666666,0.42239583333333336,0.4711002604166666,64
d2_10_b,d2_10,b,native,missing_peak_ratio,nonaxis_nonaxis,complete,0.5885416666666666,0.5614539930555558,0.6130208333333332,192
d2_10_b,d2_10,b,native,missing_peak_ratio,mixed,complete,0.7576822916666666,0.7176204427083333,0.7941438802083333,384
d2_10_b,d2_10,b,native,missing_peak_ratio,axis_axis,complete,0.44635416666666666,0.42239583333333336,0.4711002604166666,64
d2_10_b,d2_10,b,common_grid,mse,nonaxis_nonaxis,complete,0.659375,0.6457465277777777,0.673611111111111,192
d2_10_b,d2_10,b,common_grid,mse,mixed,complete,0.7441406250000001,0.7097211371527776,0.7734418402777777,384
d2_10_b,d2_10,b,common_grid,mse,axis_axis,complete,0.3098958333333333,0.27108723958333336,0.3541731770833333,64
d2_10_b,d2_10,b,common_grid,rmse,nonaxis_nonaxis,complete,0.6628472222222221,0.6489561631944443,0.6772569444444444,192
d2_10_b,d2_10,b,common_grid,rmse,mixed,complete,0.7444010416666668,0.7098057725694447,0.7740451388888889,384
d2_10_b,d2_10,b,common_grid,rmse,axis_axis,complete,0.3098958333333333,0.27108723958333336,0.3541731770833333,64
d2_10_b,d2_10,b,common_grid,mae,nonaxis_nonaxis,complete,0.640625,0.624826388888889,0.6566840277777778,192
d2_10_b,d2_10,b,common_grid,mae,mixed,complete,0.7547309027777779,0.7184852430555556,0.7860297309027777,384
d2_10_b,d2_10,b,common_grid,mae,axis_axis,complete,0.2859375,0.24556640625,0.33229166666666665,64
d2_10_b,d2_10,b,common_grid,sam,nonaxis_nonaxis,complete,0.6625,0.6485221354166666,0.6768250868055558,192
d2_10_b,d2_10,b,common_grid,sam,mixed,complete,0.738498263888889,0.7046006944444445,0.7677560763888888,384
d2_10_b,d2_10,b,common_grid,sam,axis_axis,complete,0.3104166666666667,0.27109375,0.35521484374999995,64
d2_10_b,d2_10,b,common_grid,pearson_r,nonaxis_nonaxis,complete,0.6402777777777778,0.6223046875,0.6589431423611113,192
d2_10_b,d2_10,b,common_grid,pearson_r,mixed,complete,0.6840711805555556,0.6546875000000001,0.71263671875,384
d2_10_b,d2_10,b,common_grid,pearson_r,axis_axis,complete,0.309375,0.27005208333333336,0.35418619791666656,64
d2_10_b,d2_10,b,common_grid,nmse,nonaxis_nonaxis,complete,0.6607638888888889,0.6468728298611109,0.6749131944444444,192
d2_10_b,d2_10,b,common_grid,nmse,mixed,complete,0.7427517361111111,0.7084190538194444,0.7725271267361111,384
d2_10_b,d2_10,b,common_grid,nmse,axis_axis,complete,0.3109375,0.271875,0.35572916666666665,64
d2_10_b,d2_10,b,common_grid,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.5317708333333333,0.5083268229166668,0.556603732638889,192
d2_10_b,d2_10,b,common_grid,wasserstein_1_cm1,mixed,complete,0.9061197916666667,0.8410980902777777,0.9628917100694444,384
d2_10_b,d2_10,b,common_grid,wasserstein_1_cm1,axis_axis,complete,0.3390625,0.30285807291666667,0.3804752604166666,64
d2_10_b,d2_10,b,common_grid,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.4324652777777778,0.40815755208333326,0.45477864583333333,192
d2_10_b,d2_10,b,common_grid,is_like_structure_to_noise,mixed,complete,0.5682725694444444,0.5355403645833334,0.5977897135416667,384
d2_10_b,d2_10,b,common_grid,is_like_structure_to_noise,axis_axis,complete,0.6828125,0.6427018229166667,0.7226627604166667,64
d2_10_b,d2_10,b,common_grid,precision,nonaxis_nonaxis,complete,0.5973958333333333,0.5681380208333334,0.62439453125,192
d2_10_b,d2_10,b,common_grid,precision,mixed,complete,0.3451822916666666,0.31614474826388894,0.37839084201388884,384
d2_10_b,d2_10,b,common_grid,precision,axis_axis,complete,0.2671875,0.23020833333333332,0.3083463541666666,64
d2_10_b,d2_10,b,common_grid,recall,nonaxis_nonaxis,complete,0.5899305555555555,0.5624978298611112,0.6149327256944446,192
d2_10_b,d2_10,b,common_grid,recall,mixed,complete,0.36063368055555556,0.3340277777777778,0.3899761284722222,384
d2_10_b,d2_10,b,common_grid,recall,axis_axis,complete,0.271875,0.23514973958333335,0.31171875,64
d2_10_b,d2_10,b,common_grid,f1,nonaxis_nonaxis,complete,0.5958333333333333,0.566579861111111,0.6225716145833334,192
d2_10_b,d2_10,b,common_grid,f1,mixed,complete,0.35264756944444453,0.3247374131944445,0.38459201388888886,384
d2_10_b,d2_10,b,common_grid,f1,axis_axis,complete,0.2708333333333333,0.23384114583333335,0.31146484374999994,64
d2_10_b,d2_10,b,common_grid,artifact_peak_ratio,nonaxis_nonaxis,complete,0.5973958333333333,0.5681380208333334,0.62439453125,192
d2_10_b,d2_10,b,common_grid,artifact_peak_ratio,mixed,complete,0.3451822916666666,0.31614474826388894,0.37839084201388884,384
d2_10_b,d2_10,b,common_grid,artifact_peak_ratio,axis_axis,complete,0.2671875,0.23020833333333332,0.3083463541666666,64
d2_10_b,d2_10,b,common_grid,missing_peak_ratio,nonaxis_nonaxis,complete,0.5899305555555555,0.5624978298611112,0.6149327256944446,192
d2_10_b,d2_10,b,common_grid,missing_peak_ratio,mixed,complete,0.36063368055555556,0.3340277777777778,0.3899761284722222,384
d2_10_b,d2_10,b,common_grid,missing_peak_ratio,axis_axis,complete,0.271875,0.23514973958333335,0.31171875,64
d2_20_a,d2_20,a,native,mse,nonaxis_nonaxis,complete,0.6990451388888889,0.6711805555555556,0.7251736111111111,192
d2_20_a,d2_20,a,native,mse,mixed,complete,0.8447916666666665,0.7761252170138889,0.9027788628472222,384
d2_20_a,d2_20,a,native,mse,axis_axis,complete,0.5,0.5,0.5,64
d2_20_a,d2_20,a,native,rmse,nonaxis_nonaxis,complete,0.7019965277777777,0.6723958333333333,0.7284722222222222,192
d2_20_a,d2_20,a,native,rmse,mixed,complete,0.8447916666666665,0.7761252170138889,0.9027788628472222,384
d2_20_a,d2_20,a,native,rmse,axis_axis,complete,0.5,0.5,0.5,64
d2_20_a,d2_20,a,native,mae,nonaxis_nonaxis,complete,0.7386284722222223,0.7107552083333334,0.7594661458333334,192
d2_20_a,d2_20,a,native,mae,mixed,complete,0.8447916666666665,0.7761252170138889,0.9027788628472222,384
d2_20_a,d2_20,a,native,mae,axis_axis,complete,0.5,0.5,0.5,64
d2_20_a,d2_20,a,native,sam,nonaxis_nonaxis,complete,0.693142361111111,0.6655381944444444,0.7197916666666667,192
d2_20_a,d2_20,a,native,sam,mixed,complete,0.8447916666666665,0.7761252170138889,0.9027788628472222,384
d2_20_a,d2_20,a,native,sam,axis_axis,complete,0.5,0.5,0.5,64
d2_20_a,d2_20,a,native,pearson_r,nonaxis_nonaxis,complete,0.6995659722222223,0.676213107638889,0.7215342881944445,192
d2_20_a,d2_20,a,native,pearson_r,mixed,complete,0.8447916666666665,0.7761252170138889,0.9027788628472222,384
d2_20_a,d2_20,a,native,pearson_r,axis_axis,complete,0.5,0.5,0.5,64
d2_20_a,d2_20,a,native,nmse,nonaxis_nonaxis,complete,0.6916666666666665,0.6641471354166667,0.7190104166666667,192
d2_20_a,d2_20,a,native,nmse,mixed,complete,0.8447916666666665,0.7761252170138889,0.9027788628472222,384
d2_20_a,d2_20,a,native,nmse,axis_axis,complete,0.5,0.5,0.5,64
d2_20_a,d2_20,a,native,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.8297743055555559,0.7696158854166667,0.8704058159722222,192
d2_20_a,d2_20,a,native,wasserstein_1_cm1,mixed,complete,0.8585937500000002,0.7952105034722219,0.9076866319444444,384
d2_20_a,d2_20,a,native,wasserstein_1_cm1,axis_axis,complete,0.65703125,0.5161458333333333,0.7786458333333334,64
d2_20_a,d2_20,a,native,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.18029513888888887,0.14895833333333333,0.23264105902777774,192
d2_20_a,d2_20,a,native,is_like_structure_to_noise,mixed,complete,0.3120659722222222,0.28333224826388886,0.35138997395833327,384
d2_20_a,d2_20,a,native,is_like_structure_to_noise,axis_axis,complete,0.5,0.5,0.5,64
d2_20_a,d2_20,a,native,precision,nonaxis_nonaxis,complete,0.30824652777777783,0.26839626736111105,0.36112847222222205,192
d2_20_a,d2_20,a,native,precision,mixed,complete,0.7558159722222223,0.7178786892361111,0.7852007378472221,384
d2_20_a,d2_20,a,native,precision,axis_axis,complete,0.59609375,0.51119140625,0.67109375,64
d2_20_a,d2_20,a,native,recall,nonaxis_nonaxis,complete,0.3254340277777778,0.2863715277777778,0.3761284722222223,192
d2_20_a,d2_20,a,native,recall,mixed,complete,0.7585937500000001,0.7211328125000003,0.787502170138889,384
d2_20_a,d2_20,a,native,recall,axis_axis,complete,0.59609375,0.51119140625,0.67109375,64
d2_20_a,d2_20,a,native,f1,nonaxis_nonaxis,complete,0.31779513888888883,0.27959418402777775,0.3693576388888889,192
d2_20_a,d2_20,a,native,f1,mixed,complete,0.75859375,0.720654296875,0.787673611111111,384
d2_20_a,d2_20,a,native,f1,axis_axis,complete,0.59609375,0.51119140625,0.67109375,64
d2_20_a,d2_20,a,native,artifact_peak_ratio,nonaxis_nonaxis,complete,0.30824652777777783,0.26839626736111105,0.36112847222222205,192
d2_20_a,d2_20,a,native,artifact_peak_ratio,mixed,complete,0.7558159722222223,0.7178786892361111,0.7852007378472221,384
d2_20_a,d2_20,a,native,artifact_peak_ratio,axis_axis,complete,0.59609375,0.51119140625,0.67109375,64
d2_20_a,d2_20,a,native,missing_peak_ratio,nonaxis_nonaxis,complete,0.3254340277777778,0.2863715277777778,0.3761284722222223,192
d2_20_a,d2_20,a,native,missing_peak_ratio,mixed,complete,0.7585937500000001,0.7211328125000003,0.787502170138889,384
d2_20_a,d2_20,a,native,missing_peak_ratio,axis_axis,complete,0.59609375,0.51119140625,0.67109375,64
d2_20_a,d2_20,a,common_grid,mse,nonaxis_nonaxis,complete,0.6705729166666667,0.6488715277777778,0.6916688368055556,192
d2_20_a,d2_20,a,common_grid,mse,mixed,complete,0.8006944444444443,0.7641796874999999,0.8287337239583333,384
d2_20_a,d2_20,a,common_grid,mse,axis_axis,complete,0.6518229166666667,0.5064973958333333,0.7791666666666667,64
d2_20_a,d2_20,a,common_grid,rmse,nonaxis_nonaxis,complete,0.6743923611111112,0.6526888020833332,0.6950520833333335,192
d2_20_a,d2_20,a,common_grid,rmse,mixed,complete,0.8011284722222223,0.7644444444444444,0.8292111545138888,384
d2_20_a,d2_20,a,common_grid,rmse,axis_axis,complete,0.6518229166666667,0.5064973958333333,0.7791666666666667,64
d2_20_a,d2_20,a,common_grid,mae,nonaxis_nonaxis,complete,0.7344618055555556,0.7062413194444445,0.7558181423611111,192
d2_20_a,d2_20,a,common_grid,mae,mixed,complete,0.8090277777777779,0.7711328125,0.837634548611111,384
d2_20_a,d2_20,a,common_grid,mae,axis_axis,complete,0.64140625,0.49998046875,0.7640690104166666,64
d2_20_a,d2_20,a,common_grid,sam,nonaxis_nonaxis,complete,0.6778645833333333,0.6557269965277777,0.6990451388888889,192
d2_20_a,d2_20,a,common_grid,sam,mixed,complete,0.7957465277777778,0.7597634548611111,0.8232248263888888,384
d2_20_a,d2_20,a,common_grid,sam,axis_axis,complete,0.6513020833333333,0.5059765625,0.7786458333333334,64
d2_20_a,d2_20,a,common_grid,pearson_r,nonaxis_nonaxis,complete,0.693142361111111,0.6722157118055555,0.7138042534722222,192
d2_20_a,d2_20,a,common_grid,pearson_r,mixed,complete,0.7555555555555556,0.7230013020833332,0.7851150173611112,384
d2_20_a,d2_20,a,common_grid,pearson_r,axis_axis,complete,0.6513020833333333,0.50546875,0.778125,64
d2_20_a,d2_20,a,common_grid,nmse,nonaxis_nonaxis,complete,0.6719618055555557,0.6502604166666667,0.6925390625000001,192
d2_20_a,d2_20,a,common_grid,nmse,mixed,complete,0.7989583333333333,0.7626725260416668,0.8270421006944445,384
d2_20_a,d2_20,a,common_grid,nmse,axis_axis,complete,0.6518229166666667,0.5044205729166666,0.7796940104166666,64
d2_20_a,d2_20,a,common_grid,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.8302951388888891,0.7703125000000001,0.8708376736111111,192
d2_20_a,d2_20,a,common_grid,wasserstein_1_cm1,mixed,complete,0.8461805555555556,0.7784700520833333,0.9028331163194443,384
d2_20_a,d2_20,a,common_grid,wasserstein_1_cm1,axis_axis,complete,0.6549479166666666,0.5093489583333334,0.7822916666666667,64
d2_20_a,d2_20,a,common_grid,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.18081597222222226,0.14973741319444445,0.23194878472222222,192
d2_20_a,d2_20,a,common_grid,is_like_structure_to_noise,mixed,complete,0.49973958333333335,0.4580533854166667,0.5396723090277777,384
d2_20_a,d2_20,a,common_grid,is_like_structure_to_noise,axis_axis,complete,0.48515625,0.44609375,0.52943359375,64
d2_20_a,d2_20,a,common_grid,precision,nonaxis_nonaxis,complete,0.30980902777777775,0.2698697916666667,0.36286458333333316,192
d2_20_a,d2_20,a,common_grid,precision,mixed,complete,0.37248263888888894,0.3444856770833333,0.4102506510416666,384
d2_20_a,d2_20,a,common_grid,precision,axis_axis,complete,0.55859375,0.47473307291666667,0.6317838541666665,64
d2_20_a,d2_20,a,common_grid,recall,nonaxis_nonaxis,complete,0.32543402777777775,0.2871506076388889,0.37561631944444435,192
d2_20_a,d2_20,a,common_grid,recall,mixed,complete,0.37552083333333336,0.35021375868055565,0.41080837673611115,384
d2_20_a,d2_20,a,common_grid,recall,axis_axis,complete,0.5565104166666667,0.47525390625,0.6286588541666666,64
