panel_id,endpoint_id,protocol_id,metric_output_id,ag,ag_lower,ag_upper,acc_cross,acc_cross_lower,acc_cross_upper,d_ag,d_ag_lower,d_ag_upper,d_ag_raw_p_value,d_ag_adjusted_p_value,d_ag_rank,d_ag_family_size,d_ag_family_id,d_ag_favorable,d_ag_rejected,d_ag_direction,d_ag_state,d_ag_glyph,d_acc,d_acc_lower,d_acc_upper,d_acc_raw_p_value,d_acc_adjusted_p_value,d_acc_rank,d_acc_family_size,d_acc_family_id,d_acc_favorable,d_acc_rejected,d_acc_direction,d_acc_state,d_acc_glyph,panel_state
d2_5_b,d2_5,b,artifact_peak_ratio,0.3840817258570806,0.34301558712736213,0.4402457358526505,0.6676041666666668,0.6288736979166667,0.7007096354166668,-0.24375425388166833,-0.28854723795870035,-0.21149354884515212,9.99990000099999e-06,0.00023999760002399976,2,24,d2_5:b:within_protocol,False,False,adverse,tested,not_rejected,-0.1344270833333333,-0.14916731770833344,-0.11721158854166677,9.99990000099999e-06,0.00023999760002399976,1,24,d2_5:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_5_a,d2_5,a,missing_peak_ratio,0.4277132876207225,0.3840978272090088,0.49301451172079436,0.6244270833333333,0.6063802083333335,0.6409680989583333,-0.2997055214641764,-0.3477743894023467,-0.27174975603661744,9.99990000099999e-06,0.00023999760002399976,7,24,d2_5:a:within_protocol,False,False,adverse,complete,not_rejected,-0.16966145833333346,-0.19867382812500006,-0.13788346354166675,9.99990000099999e-06,0.00023999760002399976,6,24,d2_5:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_5_b,d2_5,b,missing_peak_ratio,0.3885156130364344,0.35408418498179645,0.44186113493303564,0.67234375,0.6335358072916667,0.7063320312499999,-0.2481881410610221,-0.2912634453171157,-0.22167877519423543,9.99990000099999e-06,0.00023999760002399976,7,24,d2_5:b:within_protocol,False,False,adverse,tested,not_rejected,-0.12968750000000007,-0.14307486979166678,-0.1138007812500002,9.99990000099999e-06,0.00023999760002399976,6,24,d2_5:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,mse,0.1600017184366217,0.13103573474607297,0.19160347064206412,0.7833593749999999,0.7413014322916665,0.8186516927083333,,,,,,,24,d2_10:a:within_protocol,,,reference,reference_no_contrast,not_rejected,,,,,,,24,d2_10:a:within_protocol,,,reference,reference_no_contrast,not_rejected,complete
d2_10_b,d2_10,b,mse,0.2865859764330646,0.2423732935563196,0.333621374651546,0.7897656249999999,0.7475703125000001,0.8270338541666669,,,,,,,24,d2_10:b:within_protocol,,,reference,reference_no_contrast,not_rejected,,,,,,,24,d2_10:b:within_protocol,,,reference,reference_no_contrast,not_rejected,complete
d2_10_a,d2_10,a,rmse,0.16012393577250375,0.13074389389364138,0.19156934398134184,0.7844791666666667,0.7418170572916667,0.8204446614583334,-0.0001222173358820522,-0.0007693909964048062,0.0013390314885820974,0.6576034239657603,1.0,23,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,0.0011197916666668695,-2.6692708333521626e-05,0.003073567708333418,0.15010849891501085,0.900650993490065,19,24,d2_10:a:within_protocol,True,False,favorable,complete,not_rejected,complete
d2_10_b,d2_10,b,rmse,0.2870779634062815,0.24328532455895102,0.3343789926642467,0.7896354166666665,0.747291015625,0.8268229166666665,-0.0004919869732168958,-0.0029158356843803613,5.333232037321855e-05,0.6384536154638454,1.0,23,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,-0.00013020833333343695,-0.0006250000000001005,0.00039062499999986954,0.6960130398696013,1.0,24,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,mae,0.1529706860091944,0.12661434654721546,0.18210893217490495,0.7953385416666668,0.75262109375,0.8298190104166668,0.007031032427427308,0.0006127091713432109,0.013615814815706916,0.04080959190408096,0.3264767352326477,17,24,d2_10:a:within_protocol,True,False,favorable,complete,not_rejected,0.011979166666666985,0.0076041666666668535,0.016432942708333478,2.999970000299997e-05,0.0003599964000359997,13,24,d2_10:a:within_protocol,True,True,favorable,complete,favorable_rejected,complete
d2_10_b,d2_10,b,mae,0.29112369592127446,0.25105312307399136,0.3385397241711212,0.7884635416666667,0.7469902343750002,0.8250019531249998,-0.004537719488209857,-0.014805028505094674,-0.0006177638164520425,0.18181818181818182,0.9090909090909092,20,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,-0.0013020833333332593,-0.0033854166666665853,0.0007031250000001405,0.24459755402445976,0.978390216097839,21,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,sam,0.16664892238320667,0.1426971417526382,0.2002033238326705,0.781953125,0.7396263020833334,0.8175013020833334,-0.0066472039465849675,-0.019155262407297466,-0.0006340804007224758,0.22532774672253278,1.0,20,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,-0.0014062499999998312,-0.004583333333333273,0.0015625000000000222,0.4048759512404876,1.0,21,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_10_b,d2_10,b,sam,0.2736931946281863,0.23284460553511668,0.3208527455924947,0.7883593750000001,0.7472903645833332,0.8243756510416667,0.012892781804878295,-0.0009652712357507378,0.025082611388074234,0.06202937970620294,0.5366646333536664,17,24,d2_10:b:within_protocol,True,False,favorable,tested,not_rejected,-0.0014062499999998312,-0.004244791666666475,0.0014596354166669919,0.38025619743802563,1.0,22,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,pearson_r,0.15862276032614706,0.13263762931978468,0.18801009650458791,0.7837760416666667,0.7430651041666665,0.8181582031250001,0.001378958110474643,-0.004193101450537733,0.007302225532849487,0.6110938890611094,1.0,22,24,d2_10:a:within_protocol,True,False,favorable,complete,not_rejected,0.0004166666666668428,-0.0038808593749997972,0.004688802083333605,0.8674413255867441,1.0,24,24,d2_10:a:within_protocol,True,False,favorable,complete,not_rejected,complete
d2_10_b,d2_10,b,pearson_r,0.2799056546975217,0.23820050461382067,0.32513715700649826,0.786640625,0.7452838541666666,0.82180078125,0.0066803217355428934,-0.0005883520716872985,0.01482781945141126,0.13847861521384786,0.8308716912830871,19,24,d2_10:b:within_protocol,True,False,favorable,tested,not_rejected,-0.0031249999999999334,-0.006510416666666524,0.00020833333333326043,0.08614913850861491,0.6030439695603044,18,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,nmse,0.13657593264380835,0.10848180339070942,0.17018896929459223,0.7815364583333333,0.7391041666666666,0.8167727864583332,0.023425785792813347,0.014960718139907332,0.030917153828573768,6.999930000699993e-05,0.0006999930000699993,15,24,d2_10:a:within_protocol,True,True,favorable,complete,favorable_rejected,-0.001822916666666563,-0.004374999999999907,2.6041666666420937e-05,0.12375876241237588,0.8663113368866311,18,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_10_b,d2_10,b,nmse,0.2731870869201924,0.22888623458039528,0.3191891569131692,0.7887760416666667,0.7470494791666665,0.8255748697916666,0.013398889512872214,0.003906314001021197,0.028229145976942274,0.05962940370596294,0.5366646333536664,16,24,d2_10:b:within_protocol,True,False,favorable,tested,not_rejected,-0.0009895833333332105,-0.0016666666666667052,-0.0003125000000003764,0.01036989630103699,0.1036989630103699,15,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,wasserstein_1_cm1,0.04633408968857839,0.03578120826136799,0.06335604769917347,0.8327083333333333,0.7909479166666668,0.8623203125000001,0.11366762874804331,0.08495704596253029,0.13910101083890364,1.999980000199998e-05,0.0002599974000259998,12,24,d2_10:a:within_protocol,True,True,favorable,complete,favorable_rejected,0.049348958333333415,0.027287760416666834,0.07088932291666668,0.00023999760002399976,0.002159978400215998,16,24,d2_10:a:within_protocol,True,True,favorable,complete,favorable_rejected,complete
d2_10_b,d2_10,b,wasserstein_1_cm1,0.34806290625780667,0.2986551381714189,0.4097684860188174,0.7249739583333334,0.6922044270833334,0.7521367187500001,-0.061476929824742066,-0.08872266076084243,-0.0420754167328163,0.0007699923000769992,0.008469915300846991,14,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,-0.06479166666666647,-0.0773730468749999,-0.05038932291666647,9.99990000099999e-06,0.00023999760002399976,12,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,is_like_structure_to_noise,0.4216292564290009,0.34556837254598965,0.5013311474391668,0.29013020833333336,0.2663541666666667,0.32208723958333335,-0.2616275379923792,-0.33572868631235164,-0.19357095589427478,5.999940000599994e-05,0.0006599934000659993,14,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,-0.4932291666666665,-0.5392454427083333,-0.42814257812499995,9.99990000099999e-06,0.00023999760002399976,5,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_10_b,d2_10,b,is_like_structure_to_noise,0.4670391414781468,0.393758867690237,0.5391772811422381,0.3849739583333333,0.36827994791666663,0.40031380208333334,-0.1804531650450822,-0.2295705347773224,-0.12761297222901266,8.99991000089999e-05,0.001079989200107999,13,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,-0.4047916666666666,-0.4493307291666666,-0.35280989583333333,9.99990000099999e-06,0.00023999760002399976,5,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,precision,0.4518576065882411,0.4022076676496506,0.5232876197810893,0.6071614583333335,0.5897376302083334,0.6238561197916667,-0.2918558881516194,-0.3461059354031894,-0.2623379258103952,9.99990000099999e-06,0.00023999760002399976,9,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,-0.1761979166666664,-0.21003320312499993,-0.1390462239583333,9.99990000099999e-06,0.00023999760002399976,8,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_10_b,d2_10,b,precision,0.4265374838844232,0.39429927718855506,0.4722691932675705,0.6771614583333334,0.6463385416666667,0.7044277343750001,-0.1399515074513586,-0.17801374542370826,-0.11370148718106769,9.99990000099999e-06,0.00023999760002399976,9,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,-0.1126041666666665,-0.12674479166666663,-0.09736914062499982,9.99990000099999e-06,0.00023999760002399976,8,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,recall,0.4514596610683407,0.4059385483813915,0.515692842879482,0.6140885416666666,0.5967415364583334,0.6308867187499999,-0.291457942631719,-0.33589157026626576,-0.2655852312929788,9.99990000099999e-06,0.00023999760002399976,11,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,-0.16927083333333326,-0.20244921874999994,-0.13336783854166678,9.99990000099999e-06,0.00023999760002399976,10,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_10_b,d2_10,b,recall,0.4369024639251238,0.4031209271439037,0.48212033912526614,0.6758072916666666,0.6454654947916666,0.7028170572916667,-0.15031648749205917,-0.1903852724847646,-0.11885942627717973,9.99990000099999e-06,0.00023999760002399976,11,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,-0.11395833333333327,-0.12773437499999984,-0.09817578125000008,9.99990000099999e-06,0.00023999760002399976,10,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,f1,0.46081363073621845,0.4145093227160761,0.5237737134023955,0.6116927083333333,0.5941627604166666,0.6282350260416667,-0.30081191229959675,-0.34321544800115183,-0.27752268579320183,9.99990000099999e-06,0.00023999760002399976,4,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,-0.17166666666666652,-0.20481901041666667,-0.1352545572916669,9.99990000099999e-06,0.00023999760002399976,3,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_10_b,d2_10,b,f1,0.4257766487489219,0.3932032423595535,0.4709680406368592,0.6778906249999999,0.6469772135416667,0.7053398437500001,-0.1391906723158573,-0.1763116930731649,-0.11228680632108763,9.99990000099999e-06,0.00023999760002399976,4,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,-0.11187500000000006,-0.12526171874999978,-0.09669140624999978,9.99990000099999e-06,0.00023999760002399976,3,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,artifact_peak_ratio,0.4518576065882411,0.4022076676496506,0.5232876197810893,0.6071614583333335,0.5897376302083334,0.6238561197916667,-0.2918558881516194,-0.3461059354031894,-0.2623379258103952,9.99990000099999e-06,0.00023999760002399976,2,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,-0.1761979166666664,-0.21003320312499993,-0.1390462239583333,9.99990000099999e-06,0.00023999760002399976,1,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_10_b,d2_10,b,artifact_peak_ratio,0.4265374838844232,0.39429927718855506,0.4722691932675705,0.6771614583333334,0.6463385416666667,0.7044277343750001,-0.1399515074513586,-0.17801374542370826,-0.11370148718106769,9.99990000099999e-06,0.00023999760002399976,2,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,-0.1126041666666665,-0.12674479166666663,-0.09736914062499982,9.99990000099999e-06,0.00023999760002399976,1,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_10_a,d2_10,a,missing_peak_ratio,0.4514596610683407,0.4059385483813915,0.515692842879482,0.6140885416666666,0.5967415364583334,0.6308867187499999,-0.291457942631719,-0.33589157026626576,-0.2655852312929788,9.99990000099999e-06,0.00023999760002399976,7,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,-0.16927083333333326,-0.20244921874999994,-0.13336783854166678,9.99990000099999e-06,0.00023999760002399976,6,24,d2_10:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_10_b,d2_10,b,missing_peak_ratio,0.4369024639251238,0.4031209271439037,0.48212033912526614,0.6758072916666666,0.6454654947916666,0.7028170572916667,-0.15031648749205917,-0.1903852724847646,-0.11885942627717973,9.99990000099999e-06,0.00023999760002399976,7,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,-0.11395833333333327,-0.12773437499999984,-0.09817578125000008,9.99990000099999e-06,0.00023999760002399976,6,24,d2_10:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,mse,0.1696397967556941,0.13521015467969716,0.20665275825281718,0.7665885416666668,0.719244140625,0.8054479166666666,,,,,,,24,d2_20:a:within_protocol,,,reference,reference_no_contrast,not_rejected,,,,,,,24,d2_20:a:within_protocol,,,reference,reference_no_contrast,not_rejected,complete
d2_20_b,d2_20,b,mse,0.3709867314878044,0.31553770445999213,0.42702038138981946,0.7807552083333333,0.7418886718750001,0.8136751302083333,,,,,,,24,d2_20:b:within_protocol,,,reference,reference_no_contrast,not_rejected,,,,,,,24,d2_20:b:within_protocol,,,reference,reference_no_contrast,not_rejected,complete
d2_20_a,d2_20,a,rmse,0.16966693482986128,0.13508159368713094,0.20667753941593228,0.7674739583333334,0.7195299479166666,0.8064889322916666,-2.713807416718228e-05,-0.000557037146155024,0.0010959231270893264,0.8641613583864162,1.0,23,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,0.0008854166666666385,-0.00031249999999993783,0.0029427083333333215,0.4987650123498765,1.0,21,24,d2_20:a:within_protocol,True,False,favorable,complete,not_rejected,complete
d2_20_b,d2_20,b,rmse,0.3710267787528018,0.3164045727900671,0.42708253280057995,0.7804166666666666,0.7411575520833333,0.8135201822916663,-4.004726499740041e-05,-0.002140073804947041,4.480186264144008e-05,0.8991410085899141,0.8991410085899141,24,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,-0.00033854166666669183,-0.0009635416666663483,0.00026041666666676565,0.32080679193208067,0.7186328136718633,23,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,mae,0.16246327819454195,0.12947499953142358,0.19699261690752773,0.7784635416666668,0.7303105468750001,0.8169309895833333,0.007176518561152145,0.0013266432220037693,0.014196025147361064,0.015259847401525984,0.12207877921220787,17,24,d2_20:a:within_protocol,True,False,favorable,complete,not_rejected,0.011874999999999969,0.007291015625000034,0.01653710937500005,6.999930000699993e-05,0.0008399916000839992,14,24,d2_20:a:within_protocol,True,True,favorable,complete,favorable_rejected,complete
d2_20_b,d2_20,b,mae,0.3746704932297833,0.3218636270787764,0.4305637091061917,0.7777864583333334,0.73809765625,0.8102636718750001,-0.003683761741978875,-0.013963207262875189,-0.0005623630954670809,0.17965820341796582,0.7186328136718633,21,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,-0.0029687499999999645,-0.004557291666666521,-0.0011458333333332876,0.0026199738002619976,0.026199738002619974,15,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,sam,0.17548000366470684,0.1465356928632992,0.2140108584222318,0.7648177083333334,0.7162486979166667,0.8045325520833334,-0.005840206909012741,-0.019119368537663994,0.0005601911689354524,0.2881171188288117,1.0,19,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,-0.001770833333333388,-0.005156901041666749,0.0011985677083333499,0.3012469875301247,1.0,20,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_20_b,d2_20,b,sam,0.3540886411160671,0.30282847954866354,0.4109996275661344,0.7786197916666667,0.7390885416666669,0.8113541666666665,0.01689809037173734,0.0011585785916623796,0.03205934231296681,0.03280967190328097,0.26247737522624776,17,24,d2_20:b:within_protocol,True,False,favorable,tested,not_rejected,-0.002135416666666612,-0.004999999999999896,0.0007558593750002971,0.18322816771832282,0.7186328136718633,22,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,pearson_r,0.16770650416439525,0.1359773113547564,0.20324893159032006,0.7667447916666664,0.7192929687499999,0.8051041666666665,0.0019332925912988463,-0.004835495118008483,0.007681265443973818,0.4988950110498895,1.0,22,24,d2_20:a:within_protocol,True,False,favorable,complete,not_rejected,0.00015624999999963585,-0.004244791666666919,0.004427083333333195,0.9543404565954341,1.0,24,24,d2_20:a:within_protocol,True,False,favorable,complete,not_rejected,complete
d2_20_b,d2_20,b,pearson_r,0.3618149010705993,0.3101432515072188,0.41733120439180466,0.7770052083333333,0.7377591145833333,0.8095579427083331,0.009171830417205096,0.000911790749670447,0.01972245301437155,0.09684903150968491,0.48424515754842457,20,24,d2_20:b:within_protocol,True,False,favorable,tested,not_rejected,-0.003750000000000031,-0.007526041666666599,-0.0002597656249999921,0.057969420305796944,0.4057859421405786,18,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,nmse,0.14423992732624527,0.1116814535908743,0.18193674199270374,0.7643749999999999,0.7164804687499999,0.8039583333333333,0.02539986942944883,0.0166120787142893,0.03335855343360773,7.999920000799993e-05,0.0008399916000839992,15,24,d2_20:a:within_protocol,True,True,favorable,complete,favorable_rejected,-0.002213541666666874,-0.004895833333333324,-0.00033854166666668907,0.021819781802181977,0.15273847261527385,18,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_20_b,d2_20,b,nmse,0.3550880743968808,0.30002088635615687,0.4087488283405307,0.7787760416666666,0.73864453125,0.8121621093750001,0.01589865709092364,0.0043136095416614565,0.03593723891793541,0.06352936470635294,0.4057859421405786,19,24,d2_20:b:within_protocol,True,False,favorable,tested,not_rejected,-0.001979166666666754,-0.0034895833333334902,-0.0009114583333332815,0.0002099979000209998,0.002519974800251998,13,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,wasserstein_1_cm1,0.043428461861171115,0.0328591596804214,0.06212198732639601,0.8297916666666665,0.7788919270833333,0.8655358072916667,0.126211334894523,0.0904172621072991,0.15721555742891713,4.999950000499995e-05,0.0006499935000649994,12,24,d2_20:a:within_protocol,True,True,favorable,complete,favorable_rejected,0.0632031249999997,0.03921744791666653,0.08583789062499995,7.999920000799993e-05,0.0008399916000839992,16,24,d2_20:a:within_protocol,True,True,favorable,complete,favorable_rejected,complete
d2_20_b,d2_20,b,wasserstein_1_cm1,0.41748263282846837,0.35953676540105617,0.4895832938860203,0.729140625,0.7009075520833333,0.7531777343750001,-0.04649590134066395,-0.0754565380284402,-0.02562602618646386,0.004529954700452995,0.04076959230407696,16,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,-0.05161458333333335,-0.06531575520833342,-0.036718098958333244,9.99990000099999e-06,0.00023999760002399976,7,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,is_like_structure_to_noise,0.41713186518626805,0.3341399614086713,0.5036932013669749,0.29132812500000005,0.2654680989583333,0.33010872395833335,-0.24749206843057395,-0.3217924454476089,-0.180114944120148,6.999930000699993e-05,0.0008399916000839992,13,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,-0.47526041666666674,-0.5263287760416668,-0.39648177083333336,9.99990000099999e-06,0.00023999760002399976,5,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_20_b,d2_20,b,is_like_structure_to_noise,0.4834382041276222,0.4047483770184557,0.5571773823466033,0.3804427083333333,0.3610371093750001,0.3986484375,-0.11245147263981775,-0.14862252618474306,-0.07281327581916901,0.00023999760002399976,0.0026399736002639972,14,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,-0.4003125,-0.4321992187499999,-0.36200325520833326,9.99990000099999e-06,0.00023999760002399976,3,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,precision,0.4467827853802707,0.3930805923170246,0.5202402216493386,0.6055729166666667,0.5908333333333332,0.6198177083333333,-0.27714298862457665,-0.3316579435118854,-0.24823928509166857,9.99990000099999e-06,0.00023999760002399976,9,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,-0.1610156250000001,-0.19578450520833346,-0.12001562500000025,9.99990000099999e-06,0.00023999760002399976,8,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_20_b,d2_20,b,precision,0.4264714572163512,0.38808549465343684,0.475901496329313,0.6830468749999999,0.6490579427083333,0.7099511718749998,-0.05548472572854679,-0.0920136958012767,-0.034294599516546224,4.999950000499995e-05,0.0007999920000799992,10,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,-0.0977083333333334,-0.11096419270833334,-0.08210872395833338,9.99990000099999e-06,0.00023999760002399976,5,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,recall,0.44654407909535354,0.3970790624203553,0.5139154019535268,0.6123958333333334,0.5974739583333333,0.6267467447916666,-0.27690428233965947,-0.3211062132815098,-0.2523079504895507,9.99990000099999e-06,0.00023999760002399976,11,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,-0.15419270833333343,-0.18903841145833358,-0.11468684895833339,9.99990000099999e-06,0.00023999760002399976,10,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_20_b,d2_20,b,recall,0.4423344569418659,0.40595104349248023,0.49174440977167483,0.6822135416666666,0.6504388020833334,0.7075520833333331,-0.07134772545406148,-0.10851923512383792,-0.04398529188183752,9.99990000099999e-05,0.0013999860001399985,12,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,-0.09854166666666675,-0.1109915364583333,-0.08411393229166689,9.99990000099999e-06,0.00023999760002399976,6,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,f1,0.4546355938587237,0.404507626064179,0.521114628292912,0.6101041666666666,0.5954934895833333,0.6245592447916667,-0.2849957971030296,-0.3259690201164228,-0.26273720825639246,9.99990000099999e-06,0.00023999760002399976,4,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,-0.15648437500000023,-0.1910696614583332,-0.11666341145833337,9.99990000099999e-06,0.00023999760002399976,3,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_20_b,d2_20,b,f1,0.42903582509367005,0.3899690881434764,0.4778584731378761,0.6841927083333332,0.651609375,0.7096627604166666,-0.05804909360586563,-0.09218511126985503,-0.034095314453135094,2.999970000299997e-05,0.0005099949000509995,8,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,-0.0965625000000001,-0.10906249999999995,-0.08142968749999979,9.99990000099999e-06,0.00023999760002399976,2,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,artifact_peak_ratio,0.4467827853802707,0.3930805923170246,0.5202402216493386,0.6055729166666667,0.5908333333333332,0.6198177083333333,-0.27714298862457665,-0.3316579435118854,-0.24823928509166857,9.99990000099999e-06,0.00023999760002399976,2,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,-0.1610156250000001,-0.19578450520833346,-0.12001562500000025,9.99990000099999e-06,0.00023999760002399976,1,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_20_b,d2_20,b,artifact_peak_ratio,0.4264714572163512,0.38808549465343684,0.475901496329313,0.6830468749999999,0.6490579427083333,0.7099511718749998,-0.05548472572854679,-0.0920136958012767,-0.034294599516546224,4.999950000499995e-05,0.0007999920000799992,9,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,-0.0977083333333334,-0.11096419270833334,-0.08210872395833338,9.99990000099999e-06,0.00023999760002399976,1,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d2_20_a,d2_20,a,missing_peak_ratio,0.44654407909535354,0.3970790624203553,0.5139154019535268,0.6123958333333334,0.5974739583333333,0.6267467447916666,-0.27690428233965947,-0.3211062132815098,-0.2523079504895507,9.99990000099999e-06,0.00023999760002399976,7,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,-0.15419270833333343,-0.18903841145833358,-0.11468684895833339,9.99990000099999e-06,0.00023999760002399976,6,24,d2_20:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d2_20_b,d2_20,b,missing_peak_ratio,0.4423344569418659,0.40595104349248023,0.49174440977167483,0.6822135416666666,0.6504388020833334,0.7075520833333331,-0.07134772545406148,-0.10851923512383792,-0.04398529188183752,9.99990000099999e-05,0.0013999860001399985,11,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,-0.09854166666666675,-0.1109915364583333,-0.08411393229166689,9.99990000099999e-06,0.00023999760002399976,4,24,d2_20:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d1_a,d1,a,mse,0.13791234504722982,0.10576825840462366,0.17882890056450354,0.768984375,0.7288496093749999,0.8011738281249998,,,,,,,24,d1:a:within_protocol,,,reference,reference_no_contrast,not_rejected,,,,,,,24,d1:a:within_protocol,,,reference,reference_no_contrast,not_rejected,complete
d1_a,d1,a,rmse,0.13745149786247934,0.1055730966031045,0.17881856226040954,0.769921875,0.73038671875,0.8017200520833335,0.00046084718475047914,-0.00034367395425299483,0.0029656856184301305,0.8591114088859111,1.0,23,24,d1:a:within_protocol,True,False,favorable,complete,not_rejected,0.0009374999999999245,-0.0002083333333333659,0.0028131510416668773,0.32619673803261967,1.0,18,24,d1:a:within_protocol,True,False,favorable,complete,not_rejected,complete
d1_a,d1,a,mae,0.13259187071189085,0.10454176837579665,0.17188742032262275,0.7804947916666667,0.7399173177083335,0.812890625,0.0053204743353389705,-0.0044060094132055815,0.010783118309547335,0.26471735282647174,1.0,17,24,d1:a:within_protocol,True,False,favorable,complete,not_rejected,0.011510416666666634,0.006692057291666685,0.016225260416666776,0.00012999870001299986,0.0015599844001559983,13,24,d1:a:within_protocol,True,True,favorable,complete,favorable_rejected,complete
